predict,target
0.01306,-0.13
-0.038759999999999996,0.19
-0.18728,0.27
-0.1957,-0.01
-0.04672,-0.18
0.045739999999999996,-0.18
-0.12468,0.45
0.01968,-0.14
-0.1229,-0.16
-0.044000000000000004,-0.07
-0.06766,0.12
-0.0051600000000000005,-0.44
-0.030539999999999998,-0.03
-0.2749,-0.1
-0.024620000000000003,-0.07
-0.05656,0.31
-0.2216,0.33
0.05908,0.36
-0.0908,0.15
-0.27314,-0.38
-0.04785999999999999,0.15
-0.01524,0.24
-0.02358,0.39
-0.046,0.34
-0.16457999999999998,0.16
-0.14292,0.18
-0.044480000000000006,-0.11
-0.11764,-0.17
-0.07156,-0.08
0.0083,0.32
0.023940000000000003,-0.22
-0.10228,0.12
-0.10628,0.29
-0.02848,-0.23
-0.044500000000000005,-0.15
-0.26224000000000003,0.48
0.024900000000000002,0.28
-0.025619999999999997,-0.31
0.0275,0.05
-0.09144000000000001,0.16
-0.0098,0.03
-0.06034,-0.13
-0.1127,-0.22
-0.201,-0.3
-0.20916,0.2
-0.00838,0.23
-0.12206,-0.41
-0.17236,-0.25
-0.0104,-0.02
-0.030059999999999996,-0.26
-0.00988,0.23
-0.06042,-0.07
-0.021339999999999998,-0.35
-0.0088,-0.34
-0.03382,0.24
-0.048499999999999995,-0.38
-0.13019999999999998,0.37
-0.05058,0.25
-0.00074,0.41
-0.28850000000000003,0.5
-0.029300000000000003,0.14
-0.08542,0.12
-0.09492,0.02
-0.15918,-0.07
-0.03262,-0.44
-0.06426,-0.09
-0.13944,-0.41
0.0212,-0.06
-0.19152000000000002,0.03
-0.09472,-0.38
-0.16521999999999998,-0.37
-0.28976,0.34
-0.031139999999999998,0.22
-0.26632,0.19
0.0463,0.01
-0.04498,0.32
-0.13036,-0.15
-0.10032,0.09
-0.14764,0.14
-0.03954,-0.25
0.020419999999999997,-0.02
-0.08654,-0.18
-0.22872,0.19
-0.023239999999999997,-0.08
-0.06998,0.1
-0.01312,-0.03
-0.05148,0.0
-0.040780000000000004,-0.38
-0.056600000000000004,-0.05
-0.09386,-0.35
-0.0393,0.44
-0.062439999999999996,-0.3
-0.06964000000000001,-0.33
-0.01972,0.09
-0.037559999999999996,-0.48
-0.059219999999999995,-0.08
-0.2097,-0.06
-0.03914,0.45
-0.00732,0.07
-0.1197,0.48
0.014339999999999999,-0.3
-0.19604,-0.28
-0.04316,-0.4
-0.08534000000000001,0.1
-0.28792,0.43
-0.03642,-0.5
-0.09086,-0.42
-0.03708,0.33
-0.022940000000000002,-0.22
-0.12658,0.3
0.0264,0.27
-0.00158,0.31
-0.02786,0.36
-0.27386,0.07
-0.0207,0.22
-0.045439999999999994,0.26
-0.03662,0.28
0.04394,-0.09
-0.12481999999999999,-0.33
0.0125,-0.09
-0.0337,-0.36
-0.1574,0.21
-0.011699999999999999,-0.37
-0.053520000000000005,-0.37
-0.02024,0.37
-0.07008,-0.03
-0.07724,-0.23
-0.02408,-0.44
0.04458,0.37
-0.2263,0.33
-0.15464,-0.18
-0.07062,-0.3
-0.01348,-0.26
-0.02964,0.42
-0.0516,-0.24
-0.01656,0.49
-0.07748000000000001,0.32
-0.16366,-0.26
-0.0007000000000000001,-0.34
0.030219999999999997,0.18
-0.09058,0.06
-0.25386,-0.18
-0.0059,0.27
-0.10606,0.07
-0.05298,-0.35
-0.051399999999999994,-0.04
-0.02254,0.29
-0.12416,0.01
-0.00524,-0.15
-0.0951,0.27
-0.050199999999999995,0.14
-0.01002,0.15
-0.03636,0.14
0.020059999999999998,-0.46
-0.1925,-0.21
-0.01266,0.33
-0.02996,-0.3
0.02308,0.27
-0.00838,-0.04
0.0458,-0.25
-0.04186,0.01
-0.02786,-0.11
-0.21556,0.0
-0.053540000000000004,0.45
0.023119999999999998,0.02
-0.043,-0.35
-0.01254,0.47
-0.08016,0.04
-0.1519,-0.05
-0.28378,0.23
-0.0435,-0.22
-0.15924,-0.09
-0.06048,0.45
-0.13876,-0.22
-0.09264,-0.26
-0.026619999999999998,0.21
-0.08084,0.46
0.028399999999999998,0.45
-0.03976,0.16
-0.03436,-0.27
-0.15368,0.3
-0.09480000000000001,-0.05
-0.0279,0.4
-0.07966000000000001,0.21
-0.04734,0.13
-0.0373,-0.49
0.0023799999999999997,-0.25
-0.01802,-0.33
-0.0421,0.46
-0.19698000000000002,0.25
-0.0558,0.32
-0.01862,0.03
0.0074199999999999995,-0.21
-0.04194,0.09
-0.014419999999999999,-0.25
-0.1671,0.27
-0.25818,-0.16
-0.29282,0.19
-0.00714,0.47
-0.047220000000000005,-0.47
-0.14992,-0.32
-0.06776,0.38
-0.27738,0.48
-0.0947,0.01
-0.13958,0.18
-0.00041999999999999996,-0.32
-0.08506,0.15
-0.06362,0.49
-0.10378,0.21
-0.20604,-0.3
0.02492,0.47
-0.07708,0.2
0.01322,-0.37
-0.09192,-0.12
-0.07106,0.12
-0.23,0.26
-0.22494,0.1
-0.09232,0.39
-0.016479999999999998,-0.48
-0.08946,0.14
0.0051,-0.29
-0.16097999999999998,-0.11
-0.00716,0.02
-0.048440000000000004,-0.06
-0.08734,-0.14
-0.2234,-0.32
-0.034820000000000004,-0.29
-0.03904,0.45
-0.044800000000000006,-0.4
0.056440000000000004,0.04
-0.10668,0.42
0.00234,0.26
-0.25786000000000003,-0.39
-0.01224,0.24
-0.07926,0.05
0.006540000000000001,0.42
-0.19114,0.33
0.018500000000000003,-0.38
0.0027,0.34
-0.21022,0.29
-0.12472,0.17
-0.010360000000000001,-0.38
-0.06698,0.33
-0.0646,0.44
-0.08648,0.01
-0.094,-0.37
-0.23468,0.36
-0.1177,-0.33
-0.30378,0.1
-0.14518,0.02
-0.037360000000000004,0.28
-0.057359999999999994,0.4
-0.06904,-0.38
-0.031,-0.04
-0.046799999999999994,-0.29
-0.0124,0.35
0.036000000000000004,-0.2
-0.07166,0.1
-0.10220000000000001,-0.04
-0.00468,-0.25
-0.26556,-0.23
0.02818,0.02
-0.06884,0.17
-0.17074,0.19
-0.1873,-0.39
-0.041299999999999996,-0.44
-0.03504,-0.12
-0.15508,-0.45
-0.16756000000000001,-0.3
-0.08926,-0.47
-0.02158,-0.29
0.03626,0.36
-0.018420000000000002,-0.34
-0.06494,-0.17
0.01864,-0.11
-0.21634,-0.4
-0.03254,0.1
-0.2621,0.25
-0.03032,-0.41
-0.02888,0.38
-0.10204,-0.32
-0.05712,0.14
-0.12738,0.18
-0.27083999999999997,0.37
0.00842,0.41
0.020640000000000002,-0.49
0.00644,-0.08
-0.020579999999999998,0.04
-0.01222,0.25
-0.04190000000000001,0.12
-0.028999999999999998,-0.23
-0.09754,0.26
-0.04456,0.23
-0.08289999999999999,0.2
-0.18522,-0.22
-0.00714,-0.23
-0.27606,0.46
-0.04522,0.28
-0.0331,-0.06
-0.10844,0.48
-0.01688,0.41
-0.21716000000000002,-0.31
-0.06328,0.05
-0.17,0.27
0.00886,0.44
-0.07894,-0.44
-0.03596,-0.24
-0.13006,0.28
-0.07986,0.06
-0.2163,0.18
-0.09022000000000001,-0.29
-0.01188,0.07
-0.05654,0.35
-0.27649999999999997,-0.11
-0.06204,-0.44
-0.055119999999999995,-0.35
-0.21272,0.4
0.06982000000000001,0.3
-0.09804,0.13
-0.23106000000000002,-0.19
0.00748,0.22
0.00544,0.26
-0.1934,0.29
-0.22722,-0.39
-0.17156,-0.16
-0.0447,0.41
-0.04442,-0.07
-0.03418,0.04
-0.28882,-0.46
-0.1721,0.19
-0.17762,0.09
-0.045259999999999995,0.1
-0.09526,0.17
-0.1092,0.08
-0.14532,-0.07
-0.13662000000000002,0.07
-0.02212,-0.09
0.03964,0.23
-0.1771,0.34
-0.19922,0.35
-0.00246,0.43
-0.054299999999999994,0.12
-0.05696,0.47
-0.0026,0.14
-0.03068,-0.15
-0.09386,-0.18
-0.08651999999999999,-0.22
0.08818,0.17
-0.21448,-0.17
-0.12888,0.38
-0.06426,0.44
-0.24358000000000002,-0.41
-0.23854,-0.09
-0.10433999999999999,-0.32
-0.21917999999999999,-0.04
-0.10156000000000001,0.07
-0.2207,0.22
0.031920000000000004,-0.33
-0.03262,0.45
-0.05524,-0.21
-0.038079999999999996,-0.05
-0.23026,-0.08
-0.11948,0.4
-0.25172,-0.36
-0.05236,-0.49
-0.0369,0.27
0.00484,-0.28
-0.0181,0.0
-0.005180000000000001,-0.16
-0.03132,0.25
-0.1484,0.46
0.07084,0.15
0.02414,-0.45
-0.06488000000000001,0.28
-0.08856,-0.08
-0.0645,-0.16
-0.028380000000000002,-0.32
-0.07493999999999999,0.44
-0.02758,0.41
-0.043179999999999996,-0.38
-0.10206,-0.09
-0.013380000000000001,0.05
0.0011799999999999998,-0.08
-0.01894,0.03
0.0452,0.02
-0.06892000000000001,0.4
-0.06292,-0.38
0.10076,0.47
-0.1041,0.11
0.0154,0.06
-0.05394,0.23
-0.08044000000000001,0.09
-0.05174,0.34
-0.24388,-0.49
-0.14478,0.42
-0.06614,0.39
0.01492,-0.37
-0.02218,-0.5
-0.028399999999999998,-0.12
-0.08481999999999999,-0.44
-0.03302,-0.42
0.0096,0.38
-0.02934,-0.01
-0.056639999999999996,-0.02
-0.030059999999999996,0.47
-0.032440000000000004,0.18
-0.08952,0.45
-0.019799999999999998,0.39
0.013300000000000001,0.14
0.03932,-0.12
-0.09694000000000001,0.29
-0.0944,0.17
-0.06906,0.15
-0.03292,0.21
-0.02024,-0.27
-0.0007199999999999999,-0.07
0.02806,0.46
-0.07382,0.22
0.011619999999999998,-0.29
-0.02258,0.37
-0.01776,-0.38
-0.06309999999999999,-0.1
-0.08442,0.26
0.040060000000000005,0.26
-0.01754,-0.49
-0.06512,-0.31
-0.07325999999999999,-0.42
0.01854,0.12
0.05024,-0.03
-0.07762,-0.17
0.00776,-0.4
-0.10016,0.12
-0.04452,0.0
-0.06716,-0.06
-0.10112,-0.48
-0.1533,-0.05
-0.18111999999999998,0.13
-0.13390000000000002,0.28
0.03634,-0.07
-0.01234,-0.3
-0.0478,-0.36
-0.021640000000000003,0.41
-0.01122,-0.24
-0.25602,0.29
-0.03422,-0.29
-0.06676,-0.13
-0.1776,0.13
-0.0216,-0.04
-0.07132,-0.1
0.0035199999999999997,-0.07
-0.03354,0.03
0.04294,-0.4
0.040060000000000005,0.28
-0.11922,0.35
-0.27649999999999997,-0.18
-0.00132,0.2
-0.08544,-0.2
-0.061959999999999994,-0.32
-0.055099999999999996,0.19
-0.10801999999999999,0.19
-0.02572,0.3
-0.0014000000000000002,0.25
-0.03104,0.03
-0.046,0.34
-0.08984,0.1
-0.0924,-0.16
-0.022799999999999997,-0.44
-0.08875999999999999,0.38
-0.03598,-0.46
0.10869999999999999,0.08
0.0451,-0.47
-0.0378,0.29
0.01714,-0.24
-0.10042,0.17
-0.02928,0.4
-0.0364,-0.1
-0.106,-0.14
-0.14886,0.28
-0.17803999999999998,0.13
-0.11158,0.23
-0.25686,-0.11
-0.24038,-0.29
-0.14956,0.1
0.0053,0.36
-0.07062,-0.36
0.07490000000000001,0.04
-0.18792,-0.39
-0.0392,-0.1
-0.20872,0.48
-0.28012,0.41
-0.05261999999999999,0.47
-0.09692,0.36
-0.18218,0.16
-0.03182,-0.12
-0.10086,0.07
0.0069,0.05
-0.22088000000000002,-0.14
-0.17276,0.0
-0.00906,0.27
-0.102,0.49
