predict,target
231.4733420000007,200.546
246.9484240000005,246.003
181.19975600000015,322.924
125.27445600000023,104.984
178.71354800000051,24.696000000000005
147.37185800000034,301.437
100.74799399999984,130.123
173.49211799999946,94.74600000000001
189.41282599999985,154.96
172.74160800000038,287.619
204.5332100000001,186.173
196.30603199999973,68.13
227.03232399999928,122.45300000000002
220.87231199999985,113.241
160.87814999999995,276.32
214.27615399999974,211.243
202.2353099999994,5.075
188.9311520000004,95.749
208.1575460000004,118.36
156.6690700000001,212.956
225.9537779999995,328.436
139.93874800000026,222.247
228.29443600000022,296.072
159.52384800000058,144.947
171.7525519999999,127.48899999999999
243.30392200000034,51.89
188.11298400000018,174.683
173.18571600000004,167.085
198.02439399999986,42.437
212.69715400000024,127.392
226.48786600000065,182.44
217.8168100000004,171.039
173.11356599999988,343.89099999999996
167.53257000000067,347.945
197.45144600000037,344.657
189.2597679999996,6.137
170.35793800000002,347.485
229.56239799999935,65.233
156.4154899999997,340.749
169.82786600000006,61.43
186.550056,225.29
134.52673399999955,248.966
158.04098200000016,336.759
176.0982880000003,130.469
89.04692600000033,315.36
150.2931679999994,261.014
197.63758799999937,320.372
191.5455199999997,343.54
196.82801000000006,29.680999999999997
214.98770400000075,237.44799999999998
154.06940599999947,135.427
133.59591799999995,195.481
197.06977799999967,208.4
146.66134600000015,273.987
147.10009200000022,153.307
193.64249600000028,258.594
160.89065000000036,161.332
189.39712999999952,298.641
142.3733519999995,265.308
194.24828199999973,24.882999999999996
188.3052880000001,29.138
215.13394799999946,49.17
160.7912720000001,37.653
240.35018400000013,101.88600000000001
152.74312999999944,47.869
137.20677600000013,147.038
170.010564,196.6
196.61419999999995,178.361
127.92401600000002,25.541
161.68299599999992,67.589
167.8716539999998,114.465
169.9432479999997,176.938
115.12869999999988,37.23
162.1752620000001,239.947
103.30324400000016,119.446
158.52254200000007,350.273
157.33259000000075,150.371
196.60594200000017,190.768
128.12504999999936,195.981
167.2749600000004,174.97300000000004
219.85036199999962,109.921
178.87527999999972,165.84599999999998
164.19785800000048,122.833
218.1399480000001,167.48
157.42387400000032,48.611
165.6397119999995,323.997
240.61804800000016,95.066
126.04005600000002,84.18
218.34763800000056,88.723
211.41664400000025,315.408
209.03969600000076,43.99
168.96442199999993,111.595
192.89998399999945,210.034
224.02769400000037,45.245
163.44991800000017,137.675
145.2887680000003,237.81599999999997
200.09012400000037,182.486
157.62647800000005,285.392
183.3401840000001,279.788
216.86868400000043,13.432
136.1918920000004,214.56
156.21995800000005,187.965
160.79288600000027,1.298
197.47522399999968,133.046
156.78724999999974,73.716
187.7867459999996,358.32
187.86041199999983,15.026
193.93861199999992,105.152
155.05456600000036,299.341
172.8837060000003,266.192
191.34218399999992,295.508
271.36807199999976,47.48299999999999
142.56871,46.802
178.17259999999996,41.106
170.03469800000036,71.964
121.08187599999982,332.29400000000004
208.0088060000005,71.494
218.21122200000116,140.171
147.66673200000002,138.203
145.4539740000008,295.441
126.1008760000001,305.286
266.3077060000001,317.062
161.20005400000014,208.53599999999997
201.05971599999987,149.245
163.92898799999963,138.782
164.7561039999993,184.738
174.99430600000022,147.229
187.60233599999984,229.03100000000003
171.54823800000003,42.198
114.19221800000014,246.861
190.86464599999982,8.01
179.4029439999999,85.666
202.1387900000003,323.736
116.27163799999985,304.64
227.27629800000003,80.629
155.15010999999961,123.678
153.67641800000047,108.77
158.8869859999996,162.888
200.22463400000044,356.131
147.77115799999976,312.991
138.80998399999942,172.535
153.7451160000001,165.699
209.71592999999942,315.471
196.21343200000007,257.948
248.10905800000043,203.90600000000003
140.34558799999968,121.74700000000001
179.19656800000058,288.524
158.72843799999984,231.168
178.269748,218.298
178.74637800000022,98.066
169.0523399999997,134.161
212.28816799999987,295.553
186.00048399999991,351.914
176.62004000000016,281.814
220.94416400000097,130.535
112.36237000000014,247.813
258.6999100000001,74.951
239.28361000000106,332.606
169.62401999999966,245.85299999999998
248.8997199999996,121.647
197.94295600000015,214.732
182.31266600000018,325.514
193.18670800000015,9.548
186.7850119999995,332.98800000000006
152.58180800000008,89.76100000000001
121.1744580000001,0.23799999999999996
131.3062520000003,60.03
133.38811399999972,335.407
156.94143000000008,232.685
169.20292000000006,293.947
160.40571599999998,211.03800000000004
180.6729719999995,138.309
136.88097999999994,24.619
166.39601800000008,308.088
156.40959199999995,235.015
172.59065200000015,89.499
148.02959799999965,308.326
136.0350639999997,239.145
210.0968520000005,62.76599999999999
208.05341199999947,112.613
181.47419800000011,339.96
210.63142399999998,25.586
148.24766000000008,324.801
152.3189500000001,331.423
183.8820779999999,206.81599999999997
119.5747759999998,223.658
164.42216599999978,8.605
252.35574800000035,297.758
211.17826000000008,96.749
177.28326400000017,54.472
193.3664239999998,54.013000000000005
179.94793400000032,132.867
191.47673600000005,75.201
144.67734800000002,229.207
161.67288000000025,355.661
152.5819359999998,181.232
166.362078,244.86700000000002
197.665298,113.417
92.01703199999986,138.577
157.07445999999948,302.839
150.1931320000005,354.781
167.3026820000006,189.28100000000003
163.35162799999944,326.846
173.16630800000027,329.672
139.93749599999927,78.012
201.58550000000028,292.147
147.41369800000075,131.52
214.86276000000038,97.209
170.64064199999976,59.48
182.27969600000026,230.926
144.20887799999974,42.222
226.01171400000013,99.22399999999999
144.0752940000001,226.457
