predict,target
160.30649599999998,67.673
297.2126239999991,345.532
71.02103800000005,28.664
299.8672640000006,326.31
154.09731400000032,24.683000000000003
137.05037599999986,332.0
112.36178000000012,113.84099999999998
158.08221200000003,150.884
101.50330199999995,119.175
168.59047999999956,242.896
301.640817999999,311.451
150.7252199999999,260.02
83.0454959999999,134.511
123.35355399999966,212.393
113.95632400000015,76.3
252.55180599999946,187.292
137.4167959999997,105.449
140.51449399999942,81.334
255.23766999999964,224.273
295.48808799999983,194.16300000000004
212.27390399999985,328.475
179.4734900000004,261.548
265.2498159999997,289.923
243.46259600000042,253.144
226.87272199999964,324.894
145.59255999999985,117.748
216.86833199999967,184.84
120.2039359999997,108.87100000000001
201.01477200000048,255.055
95.13818000000016,290.756
252.6473900000005,11.252
248.4447780000008,186.685
55.41995999999994,47.865
226.17555000000033,357.7389999999999
227.03137800000076,356.912
243.43097800000047,265.81
259.91177199999953,347.311
157.42963000000034,304.479
259.3951919999999,180.59800000000004
119.91261199999997,39.457
198.4519060000001,233.754
269.4310039999999,186.64700000000002
83.06957600000028,44.768
109.70042799999997,23.752
81.86393800000013,107.524
157.71062799999999,229.745
216.33885000000058,182.78100000000003
76.76548799999999,65.501
231.2878219999993,217.282
155.74566000000016,220.65
223.57923599999995,84.955
78.90888600000017,7.453
182.39194600000056,356.157
222.1534940000001,191.43199999999996
100.10322799999994,90.78
264.7635360000007,187.85299999999998
268.89600400000023,295.612
184.33335600000058,356.92
213.05065600000026,105.559
150.11797999999965,142.495
257.74566000000016,272.347
296.8490180000014,290.479
243.2181279999995,31.448
271.5852139999998,257.792
199.14535000000043,335.721
244.16678199999998,310.029
75.20692200000008,22.462
198.90187599999993,298.402
192.40438999999992,121.46
97.28999599999997,96.998
187.29210000000018,166.658
277.37742399999945,261.567
107.60084200000017,46.92
61.382461999999926,17.963
131.93307599999957,145.328
104.25399599999996,64.129
251.68667999999994,231.44300000000004
267.4960719999995,280.798
234.63507399999952,327.385
138.43938000000037,137.849
211.15395600000048,205.042
107.52223400000015,172.37
246.0028319999996,228.523
276.67591200000015,257.908
187.09553199999988,49.751
267.25241200000016,307.807
270.51943800000083,279.464
102.18611199999985,77.633
197.78682999999967,234.437
94.87078999999976,68.426
246.42937199999972,5.211
120.81321599999977,175.668
88.42092200000023,84.839
104.0188480000002,97.56300000000002
165.78765999999993,129.257
149.95290799999972,333.958
138.54047799999955,211.507
274.2942079999993,274.094
170.27423800000008,148.381
131.0123600000001,160.769
187.67962200000005,84.26100000000001
158.03339600000004,6.129
116.46463000000007,39.644
185.50095799999997,290.972
87.51947400000012,72.948
73.28531799999968,61.791
176.36891399999985,156.969
110.1661779999998,89.748
271.4768860000002,296.78
103.38655000000017,291.259
162.81136199999943,247.416
92.1513519999999,77.268
173.3047220000004,2.045
146.9426140000001,124.74
194.94890400000003,347.423
258.5515380000003,347.88
198.17408599999982,328.49300000000005
258.4173780000003,212.253
287.39291399999985,201.79
213.42746400000058,155.849
231.5241520000002,254.718
193.5854200000003,218.453
216.6089479999997,303.637
123.41522799999971,336.0489999999999
269.8044359999999,307.611
200.2284199999999,232.674
82.97544799999986,115.118
217.3522400000002,14.587
276.63982599999997,243.993
45.22649199999992,43.277
97.60294600000003,53.942
171.51745800000052,4.182
282.3816600000002,234.375
242.390881999999,322.268
126.4014900000005,63.64099999999999
237.36224799999908,307.128
261.49235799999985,295.267
172.4923759999999,44.875
203.07080800000003,175.968
104.52589199999998,87.882
115.66378400000004,38.23
284.9144099999992,269.685
100.0357779999998,80.53
99.26491400000008,177.676
269.69760799999995,260.85
241.9564420000009,274.742
212.4704179999997,14.803000000000003
94.96339599999993,84.406
55.54644799999995,121.905
110.52461999999986,36.109
163.9068840000004,164.643
82.9404980000001,15.349
162.4157660000002,164.966
188.7064819999997,241.08
227.96258400000045,126.161
172.23897400000044,319.44
108.67980399999976,24.615
