predict,target
-0.044039999999999996,0.33
-0.00512,-0.5
0.20265999999999998,0.37
0.18780000000000002,0.47
0.10474,-0.21
-0.05288,-0.02
0.0479,0.21
-0.0478,-0.3
0.02742,-0.25
-0.13738,-0.04
-0.30564,-0.24
0.1295,0.26
-0.045919999999999996,-0.06
-0.12304,-0.49
0.13718,-0.27
-0.07456,-0.14
-0.10013999999999999,0.19
-0.10024,0.05
-0.13818,0.29
-0.01694,0.2
-0.07628,0.2
0.22164,0.4
0.22211999999999998,0.44
-0.12858,-0.13
-0.10148,-0.17
-0.0322,-0.34
-0.00148,0.39
0.1427,0.47
-0.04976,0.42
0.17436,0.18
-0.09876,0.09
0.1505,0.18
-0.13182,0.35
0.08988,0.12
-0.07252,0.16
-0.1155,-0.35
-0.11997999999999999,-0.2
-0.2713,0.46
0.05282,0.31
0.1705,-0.44
-0.02204,-0.42
-0.10362,0.17
0.06282,0.44
-0.18722000000000003,-0.31
0.26204,0.45
0.33946,0.29
-0.13502,0.43
-0.09132,0.01
0.0384,-0.41
-0.029679999999999998,-0.04
0.049960000000000004,-0.1
-0.10060000000000001,0.42
0.11944,0.36
-0.20102,-0.11
-0.023700000000000002,0.01
0.0339,0.24
-0.05748,-0.47
-0.121,0.3
-0.06396,0.0
0.14068,-0.13
-0.18358,-0.23
0.023860000000000003,0.3
0.12214,0.34
0.19446000000000002,-0.45
0.07424,-0.07
-0.15804,0.27
-0.05486,0.11
-0.13032,0.45
-0.11932000000000001,-0.19
-0.03642,-0.37
0.09913999999999999,0.01
0.07052,0.37
0.23998,0.04
0.0756,0.11
-0.06254,-0.42
-0.14444,0.4
-0.17244,0.29
0.25108,0.23
-0.07998,0.09
-0.026619999999999998,0.12
0.03626,0.07
-0.039900000000000005,0.0
-0.19333999999999998,-0.49
-0.0801,0.01
0.0955,0.22
-0.16949999999999998,0.19
0.04606,-0.18
-0.14536,0.33
0.0691,0.19
0.13696,-0.36
-0.0111,0.37
0.024460000000000003,-0.02
0.13674,0.1
0.0805,-0.27
-0.02182,-0.09
-0.16134,-0.16
0.12390000000000001,-0.28
0.07504,-0.27
0.16932,0.29
-0.28181999999999996,-0.31
0.09176000000000001,0.06
-0.11903999999999999,-0.12
0.12214,0.21
