3,3,-2,68.727,332.568,177.956,1307500
-4,-4,1,89.45,327.518,9.222,1307501
-3,-1,-4,49.352,206.69,340.719,1307502
-4,0,-2,66.985,342.691,17.025,1307503
-2,2,-4,311.637,224.084,16.404,1307504
-3,2,-2,32.209,308.642,89.266,1307505
-2,-1,-1,91.557,69.866,113.368,1307506
-4,1,2,304.865,35.919,164.734,1307507
2,-2,-2,149.967,198.33,348.744,1307508
-4,1,-1,302.627,349.766,121.1,1307509
-4,-2,-2,154.321,132.941,24.342,1307510
3,2,-1,158.638,260.912,218.231,1307511
-1,-4,2,343.173,227.493,113.647,1307512
-3,-1,-2,321.897,352.926,184.973,1307513
-4,1,-1,325.878,7.784,292.277,1307514
3,-1,0,46.945,260.952,167.569,1307515
1,2,3,236.477,68.781,192.596,1307516
1,0,3,264.101,86.542,186.15,1307517
-1,-3,1,240.859,9.009,223.63,1307518
3,-2,3,307.38,310.275,179.813,1307519
0,-4,-4,56.276,200.749,97.327,1307520
0,-2,0,22.698,184.488,15.715,1307521
-3,-2,1,46.449,104.794,6.741,1307522
0,0,-2,313.596,163.567,70.08,1307523
0,3,-3,244.041,193.051,156.332,1307524
0,-1,-3,2.179,78.956,300.758,1307525
0,-1,2,196.677,52.266,44.834,1307526
-2,0,-2,292.411,127.626,62.308,1307527
-3,1,-1,65.663,336.747,68.083,1307528
-3,-3,-4,305.102,86.383,77.299,1307529
1,3,2,37.088,266.534,60.324,1307530
3,1,-2,82.775,179.842,355.161,1307531
-1,-3,0,127.158,148.906,157.405,1307532
0,2,1,340.566,112.277,293.206,1307533
-4,-4,3,179.424,307.512,354.363,1307534
-4,2,-3,328.967,267.606,329.399,1307535
-1,3,1,93.051,155.854,173.354,1307536
-4,-4,-3,240.378,72.749,240.131,1307537
0,3,-2,203.606,93.196,346.051,1307538
0,-4,-4,222.091,73.084,113.322,1307539
0,2,0,244.702,259.509,131.618,1307540
2,-3,-2,109.584,330.668,225.5,1307541
-3,3,3,41.746,264.448,7.827,1307542
-4,0,-2,200.704,208.418,260.436,1307543
1,-1,3,156.003,298.589,296.366,1307544
2,1,1,121.367,256.141,319.359,1307545
-3,-3,-1,258.747,271.48,195.396,1307546
3,2,3,66.014,328.92,40.663,1307547
-3,1,3,184.19,58.477,338.985,1307548
0,-2,1,65.734,14.968,272.782,1307549
-4,-1,-2,36.397,80.711,220.476,1307550
0,-2,2,186.795,47.479,296.976,1307551
2,1,3,334.896,110.795,110.891,1307552
-1,3,-4,173.451,273.503,225.87,1307553
-4,-3,1,56.994,85.427,144.326,1307554
-4,-4,0,272.63,290.819,5.648,1307555
0,-1,-4,283.894,198.197,211.397,1307556
2,-3,-3,142.675,61.3,221.297,1307557
3,-2,2,18.684,149.001,315.854,1307558
1,1,3,215.393,122.564,342.897,1307559
2,0,-1,189.641,192.189,58.017,1307560
2,-3,3,230.949,317.586,92.311,1307561
-2,-1,-3,69.136,91.054,252.278,1307562
-2,-4,0,185.231,352.38,269.459,1307563
-2,-1,0,198.927,209.115,38.004,1307564
1,1,-4,90.958,249.456,250.421,1307565
3,0,0,128.955,285.78,66.842,1307566
-4,-2,-3,78.038,208.84,112.744,1307567
2,-1,1,16.619,333.825,293.138,1307568
0,0,1,300.795,40.61,128.48,1307569
-2,1,3,351.869,26.315,253.328,1307570
-3,-2,-1,317.646,95.365,74.247,1307571
-3,3,1,199.738,200.537,162.83,1307572
-2,-3,-1,92.216,66.86,129.157,1307573
-3,-3,2,230.084,125.913,187.275,1307574
-1,3,-2,359.28,174.64,119.735,1307575
1,-2,3,174.498,68.446,163.55,1307576
0,-1,-4,270.891,100.267,328.122,1307577
-2,2,-2,136.628,114.404,26.106,1307578
-2,-2,-4,63.71,89.8,134.038,1307579
-2,0,-4,156.993,193.136,286.145,1307580
-1,2,0,110.34,225.524,280.268,1307581
-3,1,-4,223.346,176.996,187.326,1307582
-1,-4,0,229.822,212.984,334.481,1307583
1,1,-3,176.843,186.223,144.382,1307584
0,-1,3,221.118,19.162,333.84,1307585
-1,1,1,72.781,345.401,274.434,1307586
-3,-3,1,25.839,294.818,132.312,1307587
-1,0,-2,300.503,16.759,167.952,1307588
3,-4,-3,132.996,159.688,13.856,1307589
-3,0,1,191.717,334.386,108.299,1307590
-3,-3,-3,282.167,316.717,152.839,1307591
2,-3,-2,223.23,306.306,252.36,1307592
2,-3,-1,299.829,241.885,299.407,1307593
3,-3,-3,137.774,84.451,262.309,1307594
2,-4,2,82.174,154.923,339.357,1307595
-3,1,0,62.509,172.063,67.129,1307596
-4,2,0,190.83,211.563,164.586,1307597
2,-3,2,170.299,63.575,146.169,1307598
2,-3,-2,168.184,226.309,344.905,1307599
2,-4,2,227.712,31.059,253.259,1307600
3,-4,3,150.79,266.934,270.47,1307601
-3,3,-3,43.972,333.095,148.565,1307602
-4,0,1,6.582,297.858,272.23,1307603
3,-4,2,129.039,326.525,21.357,1307604
-4,-4,2,333.984,224.206,107.743,1307605
-1,-2,2,339.326,67.288,230.038,1307606
-1,-1,1,170.846,232.199,39.865,1307607
0,-1,0,253.259,135.888,298.987,1307608
-1,3,3,317.557,295.02,14.524,1307609
-3,1,-2,133.464,42.106,324.356,1307610
-4,1,-4,33.341,155.712,334.965,1307611
-3,-1,-3,131.945,132.318,336.087,1307612
-4,-1,-1,73.113,286.053,43.836,1307613
-1,-1,2,311.719,327.666,217.001,1307614
-1,-3,-2,139.336,130.502,176.075,1307615
-3,3,3,44.369,45.802,129.429,1307616
2,-3,-4,316.09,185.031,227.327,1307617
0,-4,2,257.722,278.582,154.193,1307618
0,-2,-3,143.597,179.87,147.023,1307619
0,0,2,257.359,357.68,279.794,1307620
1,3,-4,77.013,36.864,296.171,1307621
-3,-3,-1,101.737,224.895,24.127,1307622
1,0,1,50.082,239.962,151.621,1307623
-4,-3,-2,12.683,341.736,306.924,1307624
0,2,-2,29.416,262.507,106.552,1307625
1,0,0,357.262,270.156,311.322,1307626
-1,1,0,347.69,296.303,66.899,1307627
-3,2,0,46.302,175.828,342.732,1307628
0,1,1,45.478,229.807,280.582,1307629
2,0,-2,353.095,221.078,256.647,1307630
3,0,-3,118.622,29.213,247.397,1307631
-4,0,2,331.272,308.608,177.801,1307632
3,-3,-1,337.783,252.881,165.224,1307633
-4,-1,1,280.45,178.548,136.965,1307634
-1,-1,2,340.909,19.289,196.277,1307635
-3,-1,0,251.197,41.213,57.893,1307636
1,1,-2,83.538,292.145,1.181,1307637
-4,3,-4,64.854,76.519,65.484,1307638
-3,0,1,282.491,25.583,177.422,1307639
-1,-1,-3,27.474,331.43,282.183,1307640
2,-4,3,115.377,272.153,220.889,1307641
0,1,3,272.27,248.794,308.616,1307642
-3,0,-2,207.754,20.208,202.765,1307643
1,-1,-4,276.275,8.836,48.212,1307644
-1,1,-3,122.286,355.34,229.116,1307645
2,2,-4,298.173,2.878,227.746,1307646
0,2,-3,108.426,162.761,357.018,1307647
-2,-2,2,140.044,332.973,220.547,1307648
0,-2,-2,50.687,310.619,125.111,1307649
3,-2,-4,251.844,99.436,140.018,1307650
-4,-2,-1,334.253,110.863,278.73,1307651
-2,-3,3,124.33,310.018,64.442,1307652
1,-1,1,221.136,353.974,302.128,1307653
-4,1,2,273.074,259.182,133.221,1307654
-2,-2,0,146.044,224.044,80.514,1307655
3,0,3,176.61,183.886,24.788,1307656
1,0,1,248.14,206.233,356.441,1307657
3,2,-4,88.559,202.738,164.912,1307658
-3,-1,-1,260.018,161.983,356.653,1307659
2,-4,2,137.927,70.171,66.494,1307660
2,-4,1,275.479,190.105,75.065,1307661
2,-3,3,185.024,352.15,84.086,1307662
-3,-2,1,113.762,65.516,10.943,1307663
-4,0,-3,347.159,175.229,22.781,1307664
-4,0,-2,82.7,20.866,30.606,1307665
1,3,1,65.053,268.507,207.728,1307666
1,-3,-2,322.072,312.911,143.358,1307667
2,1,0,202.698,263.93,146.115,1307668
-1,-4,-4,27.267,117.07,279.954,1307669
2,2,1,285.712,112.766,299.581,1307670
2,1,-1,307.221,263.052,18.659,1307671
-4,-2,-2,193.149,282.703,304.475,1307672
1,0,1,352.949,115.924,333.356,1307673
-1,3,-4,57.523,45.144,203.787,1307674
-2,-3,1,102.465,327.994,233.864,1307675
1,-4,-1,231.047,284.517,201.618,1307676
2,-2,-2,202.515,132.057,93.845,1307677
2,3,-2,348.709,275.754,193.795,1307678
-3,-3,-1,124.137,145.155,205.786,1307679
1,3,3,116.85,144.331,56.175,1307680
-3,-1,-1,8.434,137.643,224.1,1307681
2,0,-4,91.693,337.758,79.157,1307682
1,2,2,228.32,355.51,153.821,1307683
0,0,-1,6.901,118.734,155.815,1307684
3,-4,-4,79.139,301.844,102.092,1307685
-4,-2,-1,58.098,220.934,98.928,1307686
-1,-3,2,200.909,178.637,313.748,1307687
2,-3,-1,222.611,95.232,208.328,1307688
3,1,-4,129.48,256.082,154.067,1307689
1,2,1,315.752,332.313,202.606,1307690
3,1,-3,166.187,36.002,133.828,1307691
2,-3,-4,197.167,285.3,268.667,1307692
2,-2,1,100.269,213.817,45.046,1307693
2,-1,-1,96.556,124.905,247.984,1307694
-3,2,1,92.39,296.573,75.411,1307695
0,0,-2,320.148,317.543,48.295,1307696
0,-1,2,150.888,112.248,98.436,1307697
0,-2,1,323.24,51.895,244.731,1307698
-2,-2,2,114.522,80.224,87.961,1307699
3,0,-2,209.158,244.986,171.326,1307700
3,3,1,265.836,342.911,235.735,1307701
-2,-3,3,221.376,79.468,227.465,1307702
1,3,3,285.829,323.418,27.834,1307703
1,-3,1,98.096,318.91,266.258,1307704
1,-1,1,259.304,191.114,20.48,1307705
-3,-3,-3,177.292,101.012,116.501,1307706
-3,-1,3,9.857,340.836,175.785,1307707
-4,-1,-2,63.151,49.798,158.53,1307708
0,-1,0,157.841,131.853,5.967,1307709
-4,2,3,246.335,351.913,297.182,1307710
-2,2,3,190.822,172.381,212.881,1307711
-3,2,1,241.945,154.548,131.725,1307712
2,-4,0,340.261,121.361,349.18,1307713
2,3,1,249.756,324.653,242.376,1307714
-4,0,-4,180.266,270.578,291.751,1307715
-3,0,-2,152.288,91.441,185.766,1307716
3,2,-4,127.68,265.33,331.203,1307717
-2,0,3,332.941,137.759,234.679,1307718
1,2,-1,121.646,53.658,49.509,1307719
-1,2,1,9.841,202.556,357.742,1307720
1,2,3,11.935,4.887,295.0,1307721
3,-1,-2,39.085,149.766,74.76,1307722
-3,-1,2,306.31,215.598,172.028,1307723
-1,1,-4,11.282,231.158,88.396,1307724
-1,-3,3,68.605,119.184,182.504,1307725
0,1,3,263.271,275.862,129.128,1307726
-3,0,2,61.159,297.457,10.577,1307727
2,-3,-4,252.147,235.042,161.619,1307728
-3,0,3,49.851,238.206,56.225,1307729
-4,-2,-2,280.755,185.849,127.327,1307730
-2,-4,3,124.089,114.921,54.319,1307731
1,-3,2,232.441,94.942,300.982,1307732
1,-3,0,82.349,25.721,334.579,1307733
-4,0,0,201.05,310.363,195.936,1307734
1,1,3,149.827,26.276,140.975,1307735
2,1,-1,109.023,309.977,346.306,1307736
1,3,3,149.512,326.759,122.931,1307737
-1,-4,0,327.764,121.996,52.621,1307738
-1,3,-2,231.937,163.575,107.951,1307739
-1,1,-2,266.808,162.333,120.108,1307740
3,1,-3,70.983,300.117,51.792,1307741
1,3,2,181.071,155.967,181.545,1307742
-2,1,-2,355.972,359.281,103.998,1307743
-4,-3,-2,217.934,117.297,263.188,1307744
-4,-1,-1,135.759,246.909,153.927,1307745
-3,0,-2,166.32,5.612,69.627,1307746
0,-2,0,243.828,94.279,165.987,1307747
-2,3,1,345.233,22.146,120.933,1307748
-3,-1,3,81.551,179.977,116.512,1307749
3,1,-1,15.652,314.531,202.249,1307750
