5,0,6,109.163,91.797,219.949
5,5,1,300.505,140.95,102.88
5,1,4,71.042,82.043,57.362
4,4,2,308.189,110.015,46.822
5,6,6,183.612,55.726,297.937
7,3,6,183.374,136.942,219.851
6,3,6,209.996,164.549,1.773
2,5,3,16.006,7.93,320.661
6,2,2,87.078,71.951,274.367
1,2,2,74.624,116.315,346.244
3,6,3,311.192,145.982,241.759
7,6,1,346.298,150.164,350.265
1,3,2,211.247,130.966,16.947
7,4,6,239.772,208.645,249.53
3,0,3,142.763,200.679,317.958
4,0,8,89.422,258.646,133.561
0,6,3,57.217,78.148,187.499
5,1,3,100.559,80.649,138.663
6,2,6,228.142,29.111,193.013
4,0,0,159.355,185.044,108.297
5,5,3,42.009,79.915,67.399
7,2,3,352.898,353.861,72.136
5,0,3,236.882,108.53,301.424
4,6,8,156.076,94.449,160.413
0,2,1,191.256,281.529,267.627
8,8,7,309.892,51.91,137.32
8,1,2,118.954,64.896,243.075
7,1,5,191.209,335.088,71.242
6,2,7,104.997,314.441,67.755
2,3,7,67.428,185.281,158.314
5,7,4,276.129,135.92,19.707
1,7,7,67.044,37.159,108.974
8,4,1,286.611,254.126,65.653
0,4,6,214.358,103.031,332.096
8,0,7,255.041,45.071,298.354
7,8,6,279.255,22.125,11.786
2,5,2,327.401,158.38,262.413
0,1,6,4.024,9.422,52.05
8,8,0,58.693,201.233,293.917
7,1,0,174.83,84.187,84.579
0,7,5,90.554,146.306,160.13
5,2,5,204.897,267.46,306.671
0,7,6,157.13,340.991,324.545
8,5,4,37.609,338.549,238.762
0,6,0,90.564,72.533,60.754
6,3,6,67.486,321.662,55.529
0,8,6,249.461,133.646,167.564
4,4,8,261.511,27.16,63.868
4,0,1,199.888,232.989,48.247
1,8,7,61.303,275.421,149.953
4,7,8,300.371,256.463,194.706
6,1,2,191.437,238.572,23.37
6,6,8,161.43,336.835,103.198
0,8,8,104.345,353.86,295.686
0,1,0,43.547,94.879,211.407
7,6,7,185.353,328.65,155.86
7,8,0,228.16,194.624,46.03
0,7,8,127.499,141.475,67.398
0,8,4,73.614,320.669,246.223
8,4,2,354.981,278.639,163.822
3,4,8,209.998,103.546,38.81
7,8,8,349.203,69.132,209.832
3,7,5,130.938,155.652,352.305
2,3,3,6.171,41.658,93.446
6,3,2,221.634,199.704,1.684
6,3,4,81.349,254.237,301.999
1,1,7,302.075,160.826,166.58
7,6,8,300.404,155.766,35.561
8,5,2,298.927,348.405,156.998
3,4,8,175.974,141.479,59.334
3,4,8,195.316,266.018,349.003
3,1,6,285.873,3.985,225.069
6,7,0,311.459,44.747,129.085
8,3,8,350.831,249.92,252.211
8,0,7,123.405,173.347,157.493
4,3,1,53.082,295.248,210.133
1,8,2,172.379,148.853,67.698
7,0,8,302.799,307.507,36.172
2,5,0,83.425,17.523,319.681
0,3,2,334.358,343.871,98.949
7,2,1,25.779,74.103,337.193
3,4,8,117.657,155.795,35.767
4,8,0,358.791,355.611,244.157
3,7,2,235.936,40.385,167.221
2,3,2,253.209,247.484,234.26
7,4,8,100.317,69.317,14.982
3,7,0,78.899,0.145,108.339
5,8,1,187.726,169.233,243.763
0,1,5,313.736,232.108,184.575
2,0,0,103.34,95.179,318.579
8,5,5,123.828,216.471,30.239
1,5,5,273.419,0.549,97.194
5,4,5,162.133,152.741,332.89
5,7,3,74.23,331.351,109.702
5,0,4,240.191,268.169,163.408
0,1,0,142.67,226.108,243.831
6,3,5,344.125,324.321,339.929
2,1,7,23.532,314.048,287.467
2,1,7,108.983,57.182,98.682
0,6,5,10.727,58.953,196.189
1,6,6,286.473,11.165,83.083
3,2,3,310.201,124.423,57.105
3,4,0,146.761,300.805,238.126
1,2,8,217.682,189.403,239.258
6,4,1,254.856,358.621,268.323
0,1,5,194.512,48.549,174.845
2,5,4,76.803,286.287,330.421
7,8,4,98.688,184.36,98.18
8,5,6,132.626,357.814,186.696
4,4,5,86.356,325.191,334.966
5,1,8,93.598,289.248,57.328
6,4,6,1.096,96.211,277.816
7,4,0,223.48,227.13,268.235
5,7,3,345.794,334.479,256.036
5,8,8,250.105,217.893,124.557
8,7,5,345.601,98.102,119.578
0,4,6,114.294,166.775,93.767
3,8,6,177.392,307.609,57.784
1,3,4,150.979,287.13,204.193
1,3,5,154.367,327.907,38.33
5,0,2,134.064,35.04,163.29
2,4,5,20.343,85.189,356.407
2,6,0,231.911,356.866,339.449
0,6,8,315.208,126.75,246.615
1,2,7,210.374,151.24,286.181
4,0,4,256.674,112.115,101.397
2,5,4,203.347,211.64,295.687
7,2,7,132.858,269.91,344.155
5,0,8,172.912,133.746,321.819
6,6,7,87.013,65.769,354.028
3,2,8,54.209,101.469,270.618
3,3,3,227.6,117.81,170.247
6,2,3,41.382,42.09,143.188
5,7,4,100.597,205.034,262.969
3,3,2,214.881,35.418,50.083
8,1,6,339.162,249.371,286.212
3,0,5,351.383,151.637,317.436
5,4,5,254.081,181.333,203.635
4,1,8,19.583,90.52,359.432
1,6,4,91.224,157.954,247.675
8,1,4,288.837,138.087,311.326
2,1,2,68.306,26.52,301.927
3,1,5,40.81,218.771,51.965
2,5,3,3.733,333.559,11.584
6,5,6,223.879,202.685,241.219
2,3,3,284.935,177.415,80.457
7,7,8,311.2,51.192,104.793
4,8,7,77.798,279.275,58.536
8,5,3,86.228,274.653,269.751
1,7,2,226.422,165.951,212.994
7,2,7,2.68,87.0,157.818
3,2,1,34.372,172.297,347.898
6,7,0,189.655,30.596,125.922
3,2,3,188.083,301.491,262.428
2,5,5,20.368,266.514,58.093
3,3,0,184.172,18.809,58.184
0,5,4,148.803,288.756,168.802
8,5,8,223.304,341.64,322.624
0,1,1,17.779,143.094,283.348
7,3,7,3.532,174.007,110.395
7,3,0,245.143,343.879,340.671
0,2,8,304.46,148.853,295.586
2,3,2,84.319,137.196,240.587
6,2,8,168.55,66.065,210.574
8,3,8,158.338,220.887,214.727
7,2,3,28.44,293.888,143.508
1,7,8,215.889,134.171,297.047
8,6,0,175.253,163.061,300.109
1,1,3,52.786,95.332,196.779
1,2,1,54.87,145.837,134.185
4,1,4,61.891,291.88,55.405
7,4,6,286.012,223.762,151.085
2,1,3,322.795,258.898,150.492
1,4,7,354.694,192.926,61.382
3,8,8,203.841,113.778,335.776
6,0,0,199.813,190.529,320.703
3,6,0,227.335,202.972,216.757
8,4,1,52.605,21.733,85.0
5,3,4,122.654,164.573,200.048
2,8,5,5.328,126.606,197.079
5,2,5,139.332,261.061,50.019
0,5,6,228.341,338.359,93.929
7,1,4,252.545,253.629,25.028
6,8,2,48.688,127.333,45.068
2,8,3,155.033,28.505,289.07
4,8,7,185.6,33.517,259.948
1,1,2,246.29,298.247,243.856
2,4,6,128.215,151.408,225.686
2,7,3,169.692,235.02,119.894
7,2,0,336.019,247.066,263.735
6,7,8,157.428,38.488,161.94
1,0,7,153.587,329.369,132.362
2,1,4,350.806,326.625,296.987
7,8,0,117.048,241.473,217.489
2,2,5,120.175,147.282,327.728
8,3,7,83.773,277.305,305.778
8,2,7,307.308,97.045,329.306
6,4,8,281.094,45.243,170.748
7,4,8,172.222,266.092,124.266
4,4,6,265.526,179.194,178.66
5,0,6,164.357,110.155,230.49
0,0,5,85.77,326.073,285.532
5,4,1,352.326,156.701,190.338
7,5,0,44.424,65.852,106.24
5,3,8,332.863,6.693,334.862
7,0,5,125.666,263.364,177.657
4,3,4,21.873,325.022,281.846
0,2,1,42.438,277.614,227.255
6,5,3,194.448,344.003,320.444
7,4,6,327.926,174.668,14.701
5,3,0,120.916,37.849,228.668
6,8,8,270.526,127.976,297.163
8,5,5,127.945,89.992,217.855
2,1,8,29.608,143.731,33.453
0,6,6,7.141,136.603,129.233
1,6,3,12.759,106.401,251.426
0,6,8,17.644,345.617,122.163
1,8,8,91.01,356.777,319.353
0,8,5,195.81,37.481,315.681
2,3,0,6.216,281.491,305.904
6,2,3,83.278,114.789,343.199
5,2,2,79.923,187.452,192.193
5,0,7,14.421,227.008,197.367
5,2,8,8.036,116.459,188.211
4,5,3,313.231,251.42,143.677
6,8,4,231.519,51.1,2.7
6,4,4,33.395,314.769,21.905
5,2,8,123.789,284.135,21.718
1,0,1,288.796,221.423,356.851
0,3,7,346.037,153.281,230.921
6,0,8,190.365,166.088,341.06
8,2,3,330.987,304.652,239.604
1,5,6,223.57,15.328,4.244
2,5,0,6.062,256.113,302.91
2,0,7,173.546,203.001,137.056
0,5,6,171.646,86.804,249.832
7,5,0,291.539,197.563,324.139
2,5,4,21.399,187.303,293.927
3,6,8,300.136,88.256,119.08
2,1,6,200.926,341.256,230.074
2,2,5,162.174,284.314,338.77
4,8,4,345.922,21.274,29.235
4,7,2,304.478,136.42,192.001
1,3,0,305.928,29.356,8.931
4,5,1,274.797,331.512,82.591
6,5,4,16.372,137.421,25.553
7,1,2,23.735,313.444,117.368
7,7,8,176.377,324.615,150.477
7,3,3,294.608,12.241,94.187
2,7,3,286.013,233.986,265.91
2,5,3,182.102,292.644,231.881
3,2,5,183.046,49.452,326.119
1,1,6,132.798,224.044,107.648
4,2,8,66.454,16.604,8.79
4,6,1,155.496,223.907,339.643
2,2,8,113.246,60.446,185.033
8,1,2,12.552,35.343,337.712
3,0,5,249.106,320.495,343.842
1,3,8,90.563,230.929,250.169
6,7,0,34.282,48.614,24.321
0,0,8,259.46,289.197,171.752
3,8,1,144.161,32.395,167.003
0,8,6,344.942,216.153,72.113
3,0,8,21.647,327.839,312.339
1,1,3,58.189,272.33,264.936
3,5,8,145.533,117.054,257.208
7,5,4,337.648,114.358,324.617
5,0,7,31.862,255.273,22.868
3,5,4,20.894,198.236,335.399
7,2,6,124.07,190.76,188.418
3,7,0,120.678,295.913,89.131
3,8,4,335.977,270.57,311.917
4,6,4,261.992,296.086,0.012
6,8,3,102.533,22.885,231.945
7,2,6,357.215,20.998,310.792
1,1,1,7.456,136.11,30.356
5,6,2,345.936,148.688,347.947
3,7,7,30.035,296.324,7.002
4,5,7,5.644,316.834,337.227
0,1,4,316.956,226.92,280.849
7,3,6,153.756,85.556,78.954
1,2,0,133.591,234.936,116.218
5,0,8,347.405,1.922,185.282
5,0,3,293.408,7.518,223.753
1,4,1,19.68,358.722,29.241
0,7,3,178.952,46.682,314.221
2,8,5,80.918,88.329,101.664
2,5,0,319.67,282.622,329.408
1,1,7,121.537,324.862,108.29
0,7,6,59.132,173.578,102.952
7,1,6,334.502,158.769,7.749
3,1,0,98.246,25.287,160.434
6,7,4,216.433,144.338,78.026
2,0,1,66.596,295.375,353.86
4,5,5,151.783,149.514,332.045
2,5,4,106.084,134.401,340.287
0,1,4,139.451,343.851,27.853
7,4,0,240.291,190.752,105.588
4,2,8,46.675,100.505,255.519
2,1,1,245.011,66.408,142.575
6,7,5,129.088,80.006,161.077
6,2,5,62.787,75.229,8.748
6,8,3,216.723,355.679,259.365
4,6,7,72.776,178.12,230.305
8,2,2,102.378,130.146,308.068
4,0,4,4.073,153.25,241.74
3,1,8,211.481,332.552,96.802
7,8,0,108.146,83.339,237.846
3,0,4,242.711,356.355,328.954
8,5,8,189.68,111.777,261.881
3,5,7,174.106,321.179,23.303
2,6,5,323.014,253.234,46.529
2,7,1,8.47,258.451,80.311
7,4,0,249.053,27.086,223.661
1,7,6,46.319,38.859,322.097
2,8,4,255.165,175.628,345.252
7,6,5,305.475,217.241,70.268
7,6,7,191.984,189.931,317.136
4,0,3,330.341,224.413,199.749
6,6,2,334.82,112.8,263.52
6,0,8,269.677,83.336,54.765
7,5,6,90.723,308.775,32.157
8,1,7,70.071,270.616,233.803
0,3,0,183.001,272.563,317.782
4,4,5,318.582,133.379,253.64
3,5,3,32.223,79.137,184.088
8,3,1,89.682,170.044,136.058
2,0,2,75.768,105.844,46.271
4,0,2,298.927,43.748,81.982
5,7,8,163.579,273.734,296.397
7,6,3,19.858,210.408,23.674
6,0,2,305.893,348.919,264.313
7,4,7,187.546,65.524,150.818
4,7,2,99.517,220.496,316.563
1,3,7,300.551,6.132,265.987
8,2,7,107.956,321.268,291.749
0,8,2,189.454,127.89,260.615
8,5,8,246.761,49.076,59.468
6,7,4,217.728,109.742,133.304
7,1,4,298.764,223.554,268.146
5,5,5,9.325,212.501,273.704
4,6,7,225.942,281.065,12.474
8,0,8,208.822,332.016,37.649
7,2,1,209.903,90.519,201.671
6,7,3,120.342,120.446,98.467
3,3,8,331.043,274.947,276.153
