0,0,2,118.932,6.58,5.589
8,7,7,22.766,134.108,62.421
7,1,0,219.901,300.31,31.779
2,2,0,327.595,83.19,265.72
5,5,2,48.673,96.978,281.633
4,0,5,297.881,126.281,120.063
2,7,6,60.098,204.074,143.984
5,2,7,334.098,329.301,110.543
8,1,0,296.814,285.439,248.822
8,1,0,211.893,138.844,75.145
2,4,8,353.745,14.995,296.928
6,2,0,6.586,182.207,173.415
7,6,8,280.598,292.68,141.63
2,7,0,294.032,114.941,138.161
0,6,8,261.552,63.018,320.162
1,1,4,24.529,139.888,65.893
6,3,2,342.461,166.567,218.917
2,3,4,68.096,352.856,352.411
3,8,0,174.429,165.308,353.413
0,0,2,190.985,325.198,226.475
2,0,8,210.904,216.286,32.813
2,2,4,351.402,186.625,40.206
2,2,0,234.802,119.087,38.416
3,7,5,31.673,128.679,216.904
2,6,2,65.02,110.977,43.275
1,1,1,193.394,78.516,20.295
4,1,5,14.646,64.127,221.414
1,4,8,86.853,284.29,269.992
3,2,0,177.798,110.793,238.213
0,1,8,113.345,306.81,28.844
7,1,2,215.515,69.85,137.238
0,1,8,287.221,247.979,101.598
0,8,5,63.203,184.477,80.236
7,7,7,137.023,151.551,292.949
3,0,0,343.017,208.773,189.226
8,0,3,353.589,79.633,254.767
8,5,5,348.113,66.941,170.536
7,4,7,78.009,222.089,178.001
2,8,5,356.249,288.174,45.807
3,8,7,67.527,102.358,115.53
3,0,1,95.068,230.937,126.977
7,7,8,358.684,131.805,346.765
1,3,7,174.385,13.613,7.709
3,3,3,308.873,124.891,235.822
4,7,5,275.825,135.666,216.673
1,3,8,66.51,185.163,279.208
7,2,0,178.986,130.667,23.623
2,2,1,177.276,133.546,20.004
7,0,4,7.598,58.173,223.412
2,4,1,160.797,227.234,179.867
0,3,8,169.594,259.847,286.093
8,3,6,314.497,156.873,2.379
2,0,7,198.362,328.138,160.29
3,4,1,55.12,232.584,37.217
4,4,3,27.132,204.597,318.189
6,2,3,41.886,336.028,306.895
7,8,6,39.251,348.747,84.458
7,7,0,347.565,266.808,204.358
5,0,8,327.411,108.359,358.072
6,8,2,2.379,243.543,205.234
8,5,2,254.12,85.482,264.361
8,0,3,180.986,249.5,18.238
2,1,7,16.554,91.689,108.179
0,6,1,348.231,341.152,329.276
8,2,1,266.526,12.496,48.054
8,2,1,25.832,350.825,310.183
4,6,4,51.627,50.397,100.04
1,4,6,38.2,212.218,227.878
5,3,4,264.412,76.582,78.518
4,2,3,83.578,16.555,37.026
2,6,0,246.656,216.998,202.763
6,6,5,251.875,330.787,19.621
8,3,3,52.98,358.144,306.628
8,5,0,179.344,301.401,184.72
4,5,0,153.173,313.76,248.053
5,3,8,157.321,220.778,190.23
6,1,7,121.353,299.903,127.475
8,8,5,46.867,148.204,97.283
3,8,0,231.823,289.37,171.972
5,5,6,300.078,85.997,183.14
2,6,4,86.032,6.346,139.17
0,1,2,28.104,140.315,273.025
6,3,0,328.279,247.045,322.205
7,7,6,214.486,351.587,20.499
8,5,5,243.846,230.926,309.575
3,5,5,8.026,351.855,233.24
5,0,5,279.665,322.939,287.588
8,0,3,64.382,155.885,109.88
2,3,3,57.244,132.6,199.513
2,4,5,266.514,78.226,315.63
1,0,8,254.241,62.883,11.932
7,4,0,135.278,308.915,2.0
8,0,4,224.556,329.268,251.568
3,5,6,28.344,10.604,121.885
7,2,8,46.735,146.572,8.425
7,7,5,333.954,299.661,337.193
1,4,6,113.223,169.143,253.863
5,3,2,102.621,85.26,307.33
1,6,6,45.748,113.327,183.704
1,4,5,256.197,236.933,249.118
8,3,7,90.515,19.053,155.544
0,6,8,48.265,58.258,142.461
3,1,8,140.697,354.759,100.865
7,6,3,56.112,105.269,250.405
7,1,0,265.105,46.173,259.088
2,2,5,111.291,128.554,180.386
0,7,5,307.937,64.404,326.151
4,2,1,109.986,6.309,66.387
8,7,3,178.258,27.718,311.19
1,1,4,347.074,294.993,35.586
1,2,4,139.223,193.691,158.762
5,1,0,250.056,214.064,199.166
8,6,8,251.179,321.337,358.606
4,1,0,287.756,293.111,9.07
6,8,0,320.999,40.737,11.539
7,2,0,215.627,132.634,323.264
2,4,0,35.823,21.194,194.182
4,3,2,37.245,168.337,254.523
0,2,4,111.864,108.751,188.072
6,5,4,30.874,182.936,151.579
2,2,2,297.908,273.514,164.178
4,1,0,213.604,121.177,178.687
7,3,1,327.373,85.99,95.888
6,6,5,11.407,359.021,325.953
3,5,7,358.635,64.17,74.077
0,1,6,315.45,49.423,251.597
5,1,5,164.356,328.931,319.44
0,3,5,66.934,55.43,68.96
1,0,4,183.174,53.764,49.667
3,1,4,264.088,267.527,327.2
0,2,3,56.658,190.656,342.796
3,2,3,137.889,54.069,228.613
4,4,8,241.928,267.793,132.193
2,0,3,198.678,106.815,143.41
7,5,0,139.018,271.151,321.31
5,4,2,283.332,7.433,349.297
3,2,7,355.977,272.952,131.615
8,7,3,56.729,315.876,180.171
2,0,3,56.395,15.073,134.638
7,6,7,88.592,131.584,198.302
0,7,5,191.064,72.142,50.835
2,8,2,140.055,305.416,338.261
5,1,6,137.7,309.966,175.695
3,0,0,232.174,274.445,58.639
4,3,4,149.82,201.034,193.252
8,6,1,1.623,88.984,39.298
1,8,5,227.133,292.286,63.343
3,0,1,317.22,302.463,118.615
5,6,7,323.358,19.953,189.138
2,4,7,336.483,353.439,213.092
2,4,4,259.027,261.037,164.727
7,3,6,197.97,162.712,185.461
0,0,4,215.953,313.672,7.549
3,2,2,143.974,111.209,15.539
3,3,1,181.909,288.218,27.475
2,7,0,1.673,276.479,180.533
0,3,2,226.575,50.954,267.986
2,8,1,346.565,328.709,91.296
2,1,6,305.047,131.146,110.913
6,7,6,137.258,92.225,156.171
5,6,7,87.563,215.758,82.125
4,1,7,36.432,20.58,178.695
6,2,8,334.781,110.738,165.671
6,6,4,305.844,248.255,56.873
7,0,6,225.42,226.049,132.753
4,0,7,165.412,177.266,42.357
0,4,5,81.746,262.03,345.897
6,7,0,194.898,41.478,64.088
7,4,2,58.066,169.867,191.205
4,2,7,197.6,63.208,300.459
8,2,4,230.168,306.869,313.921
6,8,3,332.27,219.706,130.834
1,8,3,2.462,143.132,176.36
5,8,5,297.336,17.121,162.505
8,0,1,333.189,284.117,80.642
7,4,3,222.952,153.692,32.0
4,6,5,222.136,273.19,20.843
3,0,0,309.7,17.079,102.841
0,3,8,357.077,10.168,223.951
1,6,5,198.027,176.125,179.534
4,4,0,312.18,223.406,297.67
8,4,2,210.832,178.691,149.301
6,7,5,77.179,5.491,251.342
2,4,2,73.397,117.827,44.937
8,1,2,205.093,78.25,140.571
0,2,8,254.96,235.027,323.51
5,1,3,63.72,332.245,150.282
8,8,8,56.766,303.552,183.625
6,3,8,86.723,79.856,79.954
0,5,6,266.455,194.429,98.939
1,3,0,29.027,240.064,89.694
4,2,2,228.903,87.674,37.57
2,6,1,138.695,165.975,46.427
2,4,8,167.968,27.133,100.798
5,6,7,80.026,61.488,227.435
3,7,1,118.342,121.723,320.873
5,5,1,85.341,324.847,282.788
5,5,2,97.149,127.909,199.785
0,6,5,257.03,331.865,238.887
8,7,8,84.306,72.097,176.113
4,2,7,262.746,215.67,154.26
2,8,8,143.546,70.337,172.376
0,2,0,70.433,157.585,257.136
8,0,7,161.291,321.564,212.706
6,3,5,230.586,92.458,29.509
1,1,4,32.0,179.935,255.844
1,0,8,234.705,23.388,359.384
6,2,7,284.159,103.983,12.412
1,0,5,290.357,304.29,52.43
5,8,1,321.893,235.249,353.252
3,0,5,233.193,130.012,42.763
1,3,8,56.127,229.629,267.734
0,3,6,126.166,351.499,121.642
5,4,8,177.957,143.978,136.526
3,3,7,14.529,352.274,69.281
7,0,4,306.115,84.948,285.101
4,8,8,259.435,333.467,182.768
4,6,5,292.928,106.267,37.553
4,6,3,135.913,173.721,9.627
8,5,6,40.344,107.684,131.21
6,8,2,335.523,257.787,346.042
1,6,8,269.662,169.025,167.462
5,5,4,98.263,292.569,97.031
6,5,7,290.244,330.73,22.128
8,2,8,164.008,316.101,348.424
4,7,8,350.976,291.527,200.125
7,8,0,269.893,165.403,70.249
2,6,3,217.748,161.519,193.213
4,3,6,273.822,128.334,270.084
7,8,1,54.399,94.156,186.01
1,3,2,307.814,39.977,119.967
6,2,2,348.575,46.058,323.658
5,1,4,325.749,187.22,304.778
1,3,3,159.741,137.913,15.221
7,4,6,70.649,34.428,224.538
6,7,7,75.226,205.047,117.319
0,2,2,66.061,118.69,132.996
8,3,4,97.139,3.281,195.326
0,5,4,104.628,143.311,240.094
0,4,1,256.523,170.642,240.16
7,7,3,58.021,93.067,6.811
8,4,7,98.138,176.971,171.032
6,6,2,90.801,261.006,78.462
3,8,7,154.36,28.536,219.509
3,0,8,63.081,350.698,285.905
3,0,5,352.398,197.726,168.13
3,8,8,117.69,304.426,54.911
8,6,6,237.584,9.136,138.064
1,6,0,274.457,112.952,4.743
3,2,8,340.265,300.273,78.579
5,2,0,29.724,206.257,43.673
1,6,6,283.869,34.242,318.506
2,6,5,266.462,238.5,356.316
0,3,7,168.53,42.573,136.091
0,1,6,96.788,265.906,298.754
5,0,0,91.127,18.232,295.182
5,8,7,271.287,40.24,57.786
3,1,1,109.17,301.911,289.827
1,6,8,119.956,132.131,7.66
5,3,0,12.394,80.116,1.952
1,8,4,88.693,316.23,7.119
8,1,7,183.773,123.026,359.594
2,2,8,49.859,246.112,173.577
6,1,4,80.857,167.293,69.566
5,1,4,149.964,307.638,344.188
5,0,1,25.296,112.993,182.781
1,5,8,172.132,270.328,272.082
4,0,1,180.219,307.321,100.362
0,0,5,85.903,120.907,311.613
0,3,3,180.696,262.651,58.08
0,4,4,336.375,57.888,104.729
1,2,8,252.369,35.471,297.677
0,5,1,49.46,209.099,184.019
7,8,5,258.612,222.266,200.471
7,6,2,343.683,181.646,229.913
3,2,1,38.968,266.652,324.684
6,5,2,119.356,142.926,85.456
2,3,1,229.026,323.545,22.138
5,5,8,292.055,182.51,278.919
0,1,4,236.97,243.204,178.349
4,7,2,296.205,195.809,118.672
2,2,3,87.953,259.045,163.885
5,4,5,274.17,65.822,204.617
3,7,1,169.659,200.097,301.339
7,6,8,66.346,230.522,174.412
0,2,5,21.889,175.974,73.727
7,4,8,229.441,68.226,248.673
5,0,8,236.998,92.82,99.551
8,7,4,25.446,274.98,58.427
1,2,4,136.27,218.424,89.643
0,2,1,179.269,200.14,304.552
8,2,2,253.086,46.379,159.658
6,1,1,179.671,11.04,189.583
0,6,8,73.951,287.457,110.18
2,7,5,76.948,244.292,61.043
2,6,0,358.71,235.619,51.68
3,6,4,246.939,357.3,166.27
3,6,0,54.185,95.541,343.117
0,1,1,355.321,341.749,190.671
7,2,8,47.569,107.407,53.047
6,5,3,306.766,339.077,309.372
1,6,5,55.992,355.847,156.513
