1,3,4,134.155,154.952,5.144
2,6,1,327.221,121.214,278.854
1,4,1,187.698,239.01,123.773
4,1,5,343.045,83.412,62.305
3,5,8,201.215,113.939,307.558
0,8,8,312.027,69.787,5.662
5,5,2,350.224,40.985,165.617
2,0,2,277.448,331.166,19.846
1,0,3,112.055,196.867,111.573
1,4,5,54.884,110.512,355.54
5,7,8,37.174,160.222,357.917
6,0,5,152.311,246.747,209.097
4,6,2,314.289,128.068,159.794
5,0,6,245.535,145.363,113.259
7,2,6,28.432,297.503,92.612
0,3,3,298.334,16.211,123.122
2,8,3,14.187,251.896,95.849
4,2,3,280.28,14.725,143.83
0,8,4,256.191,205.933,91.182
6,0,7,76.354,197.327,104.89
6,8,8,111.479,114.911,70.315
5,6,5,27.573,32.633,196.108
8,6,6,135.988,289.504,10.561
5,7,1,127.469,188.82,260.64
8,6,5,335.254,43.738,299.217
6,6,4,132.13,125.803,42.559
3,3,2,339.31,202.723,50.744
5,7,1,323.237,353.041,144.94
2,6,5,231.667,42.298,292.219
2,0,8,190.288,294.194,92.801
7,6,8,280.779,219.761,244.808
3,1,7,111.388,73.469,78.307
4,0,6,74.447,230.227,281.583
5,4,0,36.435,216.433,145.435
2,8,8,269.021,152.95,81.529
8,5,7,329.163,28.766,262.873
0,6,4,330.42,103.507,208.716
2,4,2,98.235,180.829,238.778
1,7,5,315.009,152.048,156.988
4,3,2,313.164,291.484,267.834
2,6,2,148.821,158.926,130.497
2,4,1,269.183,201.975,36.005
5,1,5,226.912,112.556,4.84
5,5,5,293.326,351.039,227.917
2,5,0,274.06,223.834,236.462
5,7,2,319.767,116.11,183.768
4,0,6,333.679,138.305,160.504
5,4,4,274.827,181.408,27.693
5,0,1,253.921,39.713,192.685
1,3,0,214.711,81.29,56.909
8,3,2,358.84,153.684,224.832
7,4,4,199.015,13.289,165.379
2,7,8,42.035,170.531,236.609
0,4,7,163.514,262.545,127.435
4,7,4,299.648,168.056,275.918
2,1,2,307.076,179.997,63.165
1,1,4,312.703,110.611,159.879
4,1,7,3.463,149.577,71.553
4,6,2,171.968,40.889,267.628
3,1,1,343.869,105.153,335.903
4,3,0,187.369,22.525,214.656
1,4,6,60.214,132.822,309.415
2,2,7,344.828,84.845,52.072
1,7,1,164.399,93.794,61.404
7,3,4,185.567,242.551,56.095
6,0,5,158.33,348.409,192.374
7,1,4,31.585,234.005,316.191
8,1,4,307.491,310.039,250.853
6,3,8,26.72,229.927,27.095
8,3,0,306.823,99.636,333.854
0,3,2,351.732,291.833,166.0
