predict,target
0.015700000000000002,-0.36
-0.20346,-0.35
0.02032,0.1
0.16292,0.0
0.012,0.42
-0.04468,0.16
-0.22224,-0.09
-0.26708,0.04
-0.07116,0.49
-0.09444000000000001,-0.06
0.016319999999999998,-0.18
-0.0764,-0.11
0.19074000000000002,0.34
0.03184,0.09
0.19146000000000002,0.25
0.12546,-0.03
-0.14748,0.23
0.02706,-0.1
0.020640000000000002,-0.08
0.11488,-0.1
-0.04484,0.4
-0.011659999999999998,-0.42
0.01466,-0.22
-0.23594,0.06
-0.052779999999999994,-0.16
0.00746,0.08
0.09298000000000001,-0.49
-0.01988,0.4
-0.015700000000000002,0.02
-0.2132,0.49
0.12996,-0.48
-0.04814,0.06
0.02028,0.18
-0.0684,0.1
-0.06254,0.07
0.04918,0.11
0.13513999999999998,0.05
-0.1972,0.23
-0.05502,0.47
-0.07698,0.35
-0.29597999999999997,-0.38
-0.008159999999999999,-0.31
-0.12868000000000002,-0.17
0.16896,0.08
0.022160000000000003,0.21
0.0258,0.17
0.03206,-0.46
0.013839999999999998,0.29
0.19604,-0.46
-0.27242,0.39
0.1894,0.38
0.06958,-0.32
-0.29982,-0.04
-0.037040000000000003,-0.05
0.20332,0.49
0.15918,-0.07
0.07873999999999999,0.1
0.0037199999999999998,-0.27
-0.0701,-0.18
0.06556000000000001,0.1
-0.06048,-0.26
-0.0023599999999999997,-0.09
0.08688000000000001,-0.35
0.11202,-0.41
0.0478,0.4
-0.045540000000000004,-0.43
0.05882,0.24
0.057800000000000004,0.0
0.14972,0.46
-0.0066,0.35
-0.12284,0.31
0.13258,-0.33
-0.21938,-0.39
0.12301999999999999,-0.38
0.10274,-0.17
-0.19198,0.27
-0.23936,-0.22
0.06802,-0.4
0.12618000000000001,-0.27
0.014459999999999999,-0.42
-0.03152,-0.47
0.05022,-0.4
0.11603999999999999,0.05
0.19347999999999999,-0.2
0.0017399999999999998,-0.35
-0.04616,-0.49
0.09458,0.28
0.08942,0.41
-0.03424,0.18
-0.1675,-0.22
-0.01246,0.33
0.02506,-0.35
0.022099999999999998,-0.15
0.0451,0.05
0.04688,0.19
0.00394,-0.07
-0.16598,-0.31
-0.039220000000000005,0.34
-0.07994,-0.45
0.06114,-0.26
0.13582,-0.38
0.15292,-0.26
-0.00676,0.11
0.0894,-0.32
0.11114,0.15
-0.03026,-0.47
0.047880000000000006,0.4
0.18366,0.27
-0.0062,-0.32
-0.0286,-0.32
-0.24884,0.33
0.13614,-0.15
-0.0187,-0.02
0.10476,0.4
-0.06316,-0.48
0.00256,-0.12
0.17942,0.16
-0.05054,-0.26
0.07522000000000001,-0.23
-0.20828,-0.24
0.17515999999999998,-0.16
-0.17745999999999998,0.45
-0.27786,0.12
-0.037599999999999995,-0.38
0.05054,-0.01
0.14551999999999998,0.41
-0.01644,0.41
0.16448000000000002,0.27
-0.05026,0.39
0.10858000000000001,0.03
0.15566000000000002,0.08
-0.0341,-0.31
0.06860000000000001,0.34
-0.22296,0.08
-0.12232,-0.48
-0.24184,0.44
0.07242,0.46
-0.15818,-0.16
-0.03438,-0.06
0.11747999999999999,0.43
0.05968,0.0
0.08800000000000001,0.12
0.14562,-0.24
0.03274,0.2
0.02588,-0.02
-0.06348,0.25
-0.0974,0.37
-0.21958,-0.29
-0.0031,-0.44
-0.27702000000000004,0.01
-0.029660000000000002,0.17
0.12844,0.46
0.01064,-0.15
0.02036,-0.13
0.21642,-0.06
0.19632000000000002,0.0
-0.06606,-0.33
0.15502000000000002,0.12
0.1893,0.12
-0.03078,0.18
-0.050620000000000005,0.46
0.14606,-0.28
-0.17007999999999998,-0.33
0.16302,-0.48
