predict,target
0.0436,0.3
-0.0524,-0.21
0.08476,-0.01
-0.10854,-0.1
0.02552,0.25
-0.22546,-0.34
-0.014419999999999999,-0.39
0.03886,-0.32
-0.03458,-0.37
0.09888,0.45
0.08794,-0.45
0.01974,-0.43
-0.10962,0.47
0.14388,0.44
-0.16696000000000003,-0.15
-0.22372,0.3
0.11507999999999999,-0.05
0.00322,-0.27
-0.14234,0.17
0.08668,0.25
0.1808,0.19
0.02962,-0.16
0.0471,-0.31
0.08156000000000001,-0.28
0.16126000000000001,-0.26
0.14906,-0.4
-0.07284,-0.31
0.05264,0.31
-0.1487,0.26
0.07796,-0.23
-0.033479999999999996,0.42
-0.15836,-0.27
0.12132,0.34
0.10614000000000001,0.11
0.09534000000000001,0.32
0.0039000000000000003,-0.38
-0.01574,0.06
0.01796,0.38
0.036520000000000004,-0.13
0.04766,-0.37
-0.00736,-0.31
0.12406,0.4
-0.21864,-0.36
-0.10836,0.06
0.10472,-0.43
0.04932,0.02
0.09064,-0.1
-0.18222000000000002,-0.17
-0.10392,0.16
-0.17474,-0.08
-0.09226000000000001,-0.41
0.08843999999999999,0.19
-0.0057399999999999994,-0.46
0.020720000000000002,0.22
-0.1514,0.19
-0.02448,0.49
0.14604,0.19
0.05956,0.23
0.04042,0.13
0.11762,-0.12
0.1112,-0.36
0.07644000000000001,0.01
0.06952,-0.18
0.08449999999999999,0.33
-0.027080000000000003,-0.04
-0.00988,-0.37
0.02596,0.0
0.01142,0.42
-0.07562,-0.31
-0.18034,-0.46
-0.18616,-0.09
-0.0151,-0.27
-0.09538,0.3
-0.005540000000000001,-0.37
-0.16058,0.04
-0.01616,-0.17
-0.058120000000000005,0.2
-0.00212,0.38
0.13384000000000001,0.0
0.04218,-0.42
0.04942,0.15
0.06836,0.24
-0.03384,-0.17
-0.12708,-0.11
0.00542,-0.03
0.07766,0.46
-0.06785999999999999,-0.08
-0.06952,-0.34
-0.08178,-0.35
-0.24636,-0.47
0.05788,-0.04
0.03076,0.46
0.0745,0.2
0.08848,-0.49
-0.03964,0.06
0.09324,-0.11
-0.23166,-0.39
0.15804,-0.2
0.05788,-0.45
0.02644,-0.45
-0.00192,-0.34
-0.1047,-0.16
0.05662,0.44
0.01572,-0.43
-0.01064,0.22
0.023780000000000003,0.37
0.06446,0.49
-0.23462,0.3
0.0473,-0.04
0.16124,0.37
0.04594,-0.38
-0.01572,-0.22
-0.09566000000000001,0.11
-0.028919999999999998,0.48
0.1014,0.28
-0.06011999999999999,0.23
-0.21986,0.21
-0.22484,-0.44
0.07228,0.39
-0.02468,-0.41
-0.17224,0.19
-0.24058,-0.03
-0.0176,0.34
0.00902,-0.35
-0.04338,0.09
-0.04196,0.31
0.031760000000000004,-0.48
-0.08502000000000001,0.23
-0.22699999999999998,-0.5
-0.02266,-0.29
-0.09804,-0.07
0.13564,-0.12
0.06354,-0.48
-0.03902,0.27
0.08044000000000001,0.06
-0.03434,0.37
0.06114,0.3
-0.23722000000000001,-0.41
0.00052,0.39
-0.13846,-0.2
0.09426,-0.01
0.0817,-0.14
-0.081,0.09
0.10369999999999999,-0.18
-0.03834,0.15
0.00106,0.45
-0.23152,-0.45
-0.01142,-0.46
0.051100000000000007,-0.2
-0.07988,-0.01
-0.08678000000000001,-0.38
-0.042859999999999995,0.19
-0.00252,-0.08
0.04532,0.41
-0.02912,0.12
-0.12972,-0.17
0.10375999999999999,0.22
-0.1809,0.43
-0.16618,0.16
