predict,target
0.013080000000000001,-0.15
0.00946,0.16
-0.11918,0.22
-0.003980000000000001,-0.15
-0.02956,0.19
-0.005679999999999999,0.38
-0.1069,-0.13
0.021560000000000003,0.38
-0.10232,-0.12
-0.0241,-0.05
0.19242,-0.1
0.11096,0.04
0.06544,0.34
0.05448,-0.27
-0.03452,0.46
0.052779999999999994,-0.31
0.24572,0.26
-0.04872,0.17
-0.08198,-0.43
-0.04172,-0.09
0.09428,0.05
-0.046740000000000004,-0.18
0.07472000000000001,0.2
0.11332,-0.01
-0.12324,0.23
-0.0735,-0.33
0.01198,0.33
0.06309999999999999,0.45
0.2577,0.22
0.06558,-0.4
-0.0067800000000000004,0.32
-0.0646,-0.1
0.04472,-0.18
-0.0751,-0.06
-0.0808,-0.05
-0.10098000000000001,-0.26
0.0032400000000000003,-0.37
-0.1144,0.49
-0.1698,0.04
0.06722,-0.03
0.03716,-0.44
0.03742,-0.23
0.06386,-0.22
-0.07532,-0.42
0.10148,0.3
0.1746,0.26
0.22154,-0.26
-0.08244,0.12
0.03036,-0.2
0.1747,-0.44
-0.27382,-0.25
-0.14492000000000002,0.16
0.08539999999999999,-0.49
0.0974,-0.05
0.08946,-0.46
0.07958,-0.11
-0.02076,-0.43
0.0537,0.36
-0.32732,-0.49
-0.02414,-0.05
-0.0020599999999999998,-0.08
-0.1081,-0.38
-0.151,-0.44
-0.04242,0.38
-0.13344,0.36
-0.09246,0.2
0.22368,0.04
-0.07583999999999999,-0.41
0.02194,0.48
0.15516,0.35
0.08458,0.18
-0.17984000000000003,0.14
0.11426,0.32
-0.20958,-0.09
-0.12824,-0.11
0.0144,-0.41
0.05234,0.31
-0.0489,-0.34
0.07596,0.02
-0.13322,0.36
-0.07032,-0.3
-0.09336,0.37
-0.0911,-0.14
-0.02274,-0.12
0.11512,0.04
0.12396000000000001,0.28
0.13006,0.41
-0.01574,-0.01
-0.11694,0.48
-0.10818,0.39
-0.0872,0.41
0.1344,0.35
-0.10206,0.26
0.04341999999999999,-0.19
0.02916,0.5
-0.030219999999999997,0.3
0.00388,0.35
0.20946,-0.4
-0.044500000000000005,0.44
-0.06278,-0.2
0.05404,-0.35
-0.10404,-0.07
-0.01818,0.48
-0.07536,0.45
-0.2761,-0.43
-0.03902,-0.5
0.1057,-0.15
-0.0472,0.09
0.03468,0.01
-0.005659999999999999,0.15
-0.11779999999999999,-0.33
-0.08960000000000001,-0.28
0.17923999999999998,0.0
0.0776,0.23
0.17936,0.41
-0.10772,-0.24
-0.0857,0.3
-0.17675999999999997,-0.38
0.03758,-0.03
0.01322,0.32
0.15422,0.47
0.01948,-0.17
0.11346,0.11
0.038759999999999996,-0.01
0.07339999999999999,-0.13
0.09214,-0.21
-0.14206,-0.46
-0.1547,-0.43
0.07538,0.11
-0.07744,-0.3
0.03926,0.22
-0.06396,0.15
0.09164,-0.43
0.06328,0.3
-0.17216,0.26
-0.03344,0.29
0.00774,-0.23
-0.1161,0.13
0.09304,0.17
-0.047439999999999996,-0.27
0.02344,-0.26
-0.12554,0.27
-0.048179999999999994,0.04
0.055999999999999994,-0.22
-0.1351,-0.38
0.00498,-0.24
0.00836,-0.27
0.20348,-0.33
0.17515999999999998,0.17
0.07044,-0.41
0.01538,0.26
-0.11008,-0.26
-0.2905,-0.35
0.07062,0.31
0.012199999999999999,0.14
0.16242,-0.14
0.05178,0.25
0.12102,-0.4
0.06218,0.4
-0.10878,0.12
0.2025,-0.02
0.02468,-0.3
-0.0663,0.32
0.047400000000000005,0.11
0.21766,-0.19
-0.07736,-0.32
-0.0425,0.2
0.026840000000000003,0.02
-0.15396,0.05
-0.2463,-0.01
-0.10566,0.18
0.19513999999999998,0.28
-0.18861999999999998,0.22
-0.2288,0.38
0.12775999999999998,0.35
-0.01906,0.17
0.0336,0.12
-0.13054,-0.26
0.06834,-0.32
-0.06262,0.21
-0.07792,-0.37
-0.03702,-0.3
-0.2841,0.12
0.05914,0.19
-0.020339999999999997,0.45
-0.08055999999999999,0.14
0.05896,0.26
-0.0584,-0.38
-0.17448,-0.35
0.0296,0.47
-0.03864,-0.18
0.14706,0.1
0.0057799999999999995,-0.09
0.3469,0.41
0.06416000000000001,-0.49
-0.061020000000000005,0.06
-0.16949999999999998,0.44
-0.17886,-0.34
-0.10257999999999999,0.13
0.06918,0.11
0.17306000000000002,0.06
-0.06686,0.2
0.0292,-0.45
0.06527999999999999,-0.22
-0.19796,-0.4
0.027000000000000003,-0.09
0.16027999999999998,-0.28
0.02916,0.07
-0.24812,-0.11
-0.04035999999999999,0.31
0.21136,0.0
0.06694,-0.25
-0.10918,-0.04
-0.083,-0.09
0.05748,0.48
-0.035539999999999995,0.21
-0.005580000000000001,0.48
-0.08856,0.35
-0.06524,-0.03
-0.09992000000000001,0.17
0.03402,-0.25
-0.17308,0.09
-0.01882,0.16
0.044160000000000005,0.33
0.27626,0.35
-0.12792,-0.02
-0.24539999999999998,-0.03
0.01168,0.32
-0.10352,0.09
-0.07862,0.36
-0.04414,0.28
0.18617999999999998,-0.12
0.2703,0.24
0.10304,0.23
0.00432,0.33
0.04522,0.04
-0.09322,-0.13
0.09182,0.01
0.02334,0.45
-0.00392,-0.41
0.13513999999999998,-0.45
-0.06777999999999999,-0.04
-0.14976,-0.33
-0.03728,0.14
-0.11048,-0.11
-0.26172,-0.45
-0.20162,0.03
-0.014159999999999999,0.24
0.01486,0.33
-0.01344,-0.24
-0.15346,-0.23
-0.01168,-0.47
-0.0010199999999999999,-0.26
-0.07242,0.05
0.08478,0.06
0.0675,0.21
-0.13772,0.3
-0.07144,0.21
-0.07242,0.07
-0.04354,0.28
0.00814,-0.4
-0.03762,0.0
0.08220000000000001,0.16
-0.044500000000000005,0.47
-0.07456,0.35
0.057519999999999995,0.05
-0.09348000000000001,0.13
-0.22664,-0.34
0.0008799999999999999,0.47
-0.19672,-0.34
0.16902,0.16
-0.00406,-0.2
0.04826,0.18
0.04336,-0.15
0.0467,-0.2
0.155,-0.39
0.10532,0.22
-0.13385999999999998,0.26
0.1324,0.0
-0.09136,-0.15
-0.02548,-0.16
-0.17538,0.09
-0.15724,0.05
0.17526,-0.43
-0.04064,-0.23
-0.0669,0.47
0.00812,0.09
-0.39374000000000003,-0.22
0.19222,-0.37
0.03202,-0.15
0.12147999999999999,0.25
0.050320000000000004,-0.18
0.0783,0.26
-0.00256,-0.14
-0.01634,-0.44
-0.1716,-0.35
0.02582,-0.04
0.1432,0.5
0.15266,0.42
-0.00266,-0.08
0.01012,0.01
0.05334,-0.15
0.0374,-0.33
0.24878,0.11
-0.11346,-0.24
-0.040999999999999995,0.08
-0.07908,-0.17
-0.031120000000000002,0.42
-0.17754,0.21
-0.0528,-0.28
0.01738,0.3
0.06862,0.16
-0.20488,0.35
-0.04974,0.03
-0.04154,-0.49
0.13106,0.35
0.17718,-0.05
-0.13282,-0.47
-0.045599999999999995,-0.24
0.26144,0.35
0.09146000000000001,-0.47
-0.10310000000000001,0.32
0.3273,-0.1
-0.062439999999999996,-0.49
-0.08206,0.07
0.045860000000000005,-0.48
0.14618,0.28
-0.07084,-0.47
0.10762000000000001,0.18
0.34466,0.19
-0.08718,-0.37
-0.10812,-0.31
0.15358,0.2
0.18975999999999998,0.28
0.00848,0.26
0.057980000000000004,-0.2
0.12538,0.42
-0.12034,-0.32
-0.0379,-0.31
-0.2141,-0.36
-0.17578,0.39
0.23434000000000002,-0.18
0.03932,-0.34
-0.12273999999999999,-0.07
-0.13196,-0.33
-0.03768,0.3
-0.23024,-0.49
-0.05028,-0.23
0.07652,-0.4
-0.13106,-0.27
-0.03908,-0.38
0.11417999999999999,0.42
-0.025539999999999997,-0.36
-0.10024,-0.01
-0.12268000000000001,0.38
0.11732,-0.14
-0.14516,-0.24
-0.09922,-0.16
0.10039999999999999,0.24
-0.0799,0.22
-0.23334,-0.39
-0.07468,-0.09
-0.020819999999999998,0.15
0.06808,0.17
0.07854,0.5
-0.28348,0.43
0.07746,0.2
-0.12890000000000001,-0.12
-0.31516,-0.38
-0.05086,-0.09
-0.025179999999999998,0.48
