predict,target
115.62844999999984,10.26
173.84824000000017,16.654
125.09470199999978,17.499
128.2388899999998,4.772
130.68571599999999,8.582
210.73062799999988,13.035
181.19742000000045,4.175
151.74393399999994,0.662
184.43786600000058,26.695
212.66960000000051,21.853
214.81393199999988,27.792
126.68416799999966,10.775
203.5627520000003,10.883
190.4983339999998,8.865
206.02726000000027,12.553000000000003
174.78147999999993,12.779000000000002
187.40721399999995,18.672
183.96571600000036,0.775
212.64484199999973,15.793
177.04321999999982,13.831
174.7253580000007,9.144
124.84112599999986,15.062000000000001
190.0964740000006,23.393999999999995
114.6003919999995,25.893
135.43457999999987,14.837
174.34757400000058,16.59
193.4921959999998,3.158
165.92067799999967,25.659000000000002
185.21933399999998,0.174
118.66139999999955,17.781
194.37119200000038,14.874
180.88866400000015,0.018
205.96651999999992,12.88
171.16033800000042,9.366
200.02410600000036,16.755
180.58162599999977,25.585
198.10524200000043,1.129
168.56415600000022,14.833
111.18077399999976,12.479
116.47617399999956,28.368
140.56293399999993,12.791000000000002
135.33633200000006,3.651
248.60521399999988,1.339
131.56638999999976,4.81
184.81770799999998,8.798
194.57877800000057,29.797000000000004
207.19983599999978,9.168
253.96257399999962,26.949
203.53971000000027,15.878999999999998
170.7534880000004,13.761
199.2902560000003,11.347000000000001
134.09267600000004,23.333
140.8585079999999,7.634000000000001
115.03292399999971,11.364
207.81917000000033,7.996
178.77467399999986,26.584
158.63480400000017,17.681
197.09164800000053,26.786000000000005
113.04212599999983,29.923
185.44643999999985,17.76
176.2373720000004,16.529
131.36321799999993,17.724
128.65405400000012,3.611
212.411068,18.152
205.71726599999974,8.004
126.32330599999992,8.403
139.13576400000017,1.822
169.24123800000038,1.216
153.82580199999992,15.146
177.42343800000015,5.902
249.78614799999957,16.33
184.51675599999973,16.315
171.1302780000002,4.857
167.90695200000016,19.702
223.68416600000012,22.000999999999998
172.5458460000004,29.0
181.18661400000053,8.185
157.56251000000023,4.573
234.35901200000012,19.766
194.07611600000055,12.014
114.61509199999973,7.858
134.618354,7.761
168.50185000000002,22.555999999999997
178.3633540000001,4.951
129.89753000000007,3.0780000000000003
179.04813000000047,0.214
169.40165999999954,20.374
158.54404199999956,3.04
130.66336800000002,9.306
232.9829059999995,12.17
193.12111000000047,8.814
196.17251800000057,22.539
213.900796,27.815
125.11073999999986,13.55
216.97900000000013,9.377
182.9264820000006,23.125999999999998
251.9337359999994,12.505
170.64867400000054,4.664
113.70895399999978,25.898000000000003
144.48273000000015,8.111
189.8860940000004,25.051
138.1155299999998,7.455
115.49960599999977,10.968
192.26517000000018,12.107999999999999
183.01103799999993,16.466
190.39562000000046,0.843
134.79624000000004,4.956
193.2728260000001,4.102
176.72564600000044,1.213
168.3563199999999,14.408
139.0885479999996,16.643
206.19120200000046,7.414
203.47219200000006,17.681
178.06324000000006,22.252
197.67565800000034,29.726999999999997
168.70663199999981,22.340999999999998
173.355676,6.153
205.90022399999987,8.686
151.8775200000001,19.185
152.43310999999986,20.725
177.64431600000003,13.991
198.51627799999994,15.453
150.75758399999995,13.887
130.87312199999994,11.182
212.59549400000003,6.489
164.85037399999956,18.441
137.25837400000003,10.255999999999998
163.03416999999953,5.805
196.3114800000002,10.553000000000003
170.23150399999992,16.362
169.85446399999964,18.922
177.99457600000073,17.388
123.15220199999985,6.752999999999999
169.2774740000001,25.757
199.7708140000004,6.452000000000001
164.47244400000014,19.31
130.1584819999999,27.35
208.36597399999988,11.565
121.99367399999974,8.011
221.9951020000002,17.151
155.70743400000038,17.516
180.7098099999998,28.085
