0.36,0.47,0.1,84.883,251.4,229.798,0
-0.34,-0.36,-0.04,161.253,275.896,65.233,1
-0.04,0.02,-0.5,92.638,348.303,52.646,2
-0.2,0.25,-0.28,189.078,53.483,355.661,3
0.47,0.37,0.25,328.877,33.063,189.408,4
-0.31,-0.11,0.48,218.497,276.68,143.579,5
0.1,-0.24,-0.4,193.291,10.429,194.929,6
0.34,-0.08,0.14,47.229,219.453,29.138,7
-0.35,-0.14,-0.37,357.191,35.911,108.516,8
0.03,0.28,0.19,124.411,268.428,92.136,9
-0.15,-0.28,-0.32,78.258,205.232,228.141,10
-0.31,0.35,-0.14,262.937,355.117,168.722,11
-0.24,0.18,-0.35,290.086,14.285,16.869,12
0.13,0.34,0.32,110.237,341.119,88.025,13
-0.1,-0.25,0.03,239.942,179.989,123.692,14
0.27,-0.3,0.38,320.219,233.478,232.171,15
-0.39,-0.29,0.5,217.724,211.081,252.039,16
0.03,0.35,-0.49,164.643,110.045,166.73,17
0.33,-0.48,-0.13,45.879,306.384,153.681,18
0.18,-0.41,-0.33,177.676,98.111,295.47,19
-0.19,0.31,0.19,36.228,61.365,256.495,20
0.29,-0.46,-0.29,339.265,220.246,33.742,21
-0.12,-0.24,-0.36,13.171,192.443,188.93,22
-0.5,0.21,-0.1,92.898,97.028,283.776,23
0.49,0.37,-0.08,251.893,251.536,239.991,24
-0.07,-0.35,0.12,11.599,71.461,113.033,25
-0.25,0.49,-0.44,335.219,356.351,102.929,26
0.07,-0.02,0.31,307.807,237.085,238.463,27
0.37,0.22,-0.34,359.341,120.081,53.742,28
0.38,0.1,-0.04,65.484,142.711,25.541,29
-0.07,-0.44,-0.27,137.739,224.231,138.054,30
-0.49,-0.3,0.32,276.614,337.759,226.258,31
-0.45,0.45,0.2,177.358,1.913,37.693,32
-0.08,0.15,-0.38,191.41,229.912,102.401,33
0.28,-0.24,0.14,128.609,263.978,208.912,34
0.09,-0.25,0.06,120.697,171.637,239.618,35
-0.03,0.07,0.05,357.374,161.98,248.576,36
0.06,-0.33,0.29,175.235,15.336,244.289,37
0.41,0.16,0.17,53.768,324.309,111.996,38
0.46,-0.47,-0.43,66.254,101.344,224.117,39
0.35,-0.34,-0.43,270.13,347.711,332.369,40
-0.43,0.39,-0.25,279.05,257.532,33.015,41
0.47,0.23,0.37,94.14,343.651,115.239,42
-0.33,-0.28,-0.28,222.406,329.397,173.921,43
-0.35,-0.2,0.05,103.77,238.574,131.52,44
0.41,0.05,0.44,264.252,134.78,124.271,45
0.39,0.44,-0.37,59.926,219.558,222.775,46
0.04,0.47,0.05,267.105,162.454,114.468,47
0.34,0.31,0.2,76.349,118.545,313.529,48
0.41,0.37,0.24,283.661,179.63,110.652,49
0.06,0.4,-0.48,135.08,119.711,206.961,50
0.23,0.08,0.46,123.369,345.702,325.865,51
-0.23,0.24,0.15,215.329,157.69,169.781,52
-0.35,-0.12,-0.31,200.807,214.148,296.708,53
0.13,-0.04,0.34,130.567,223.901,20.846,54
-0.23,-0.03,-0.15,204.203,358.873,111.801,55
-0.3,-0.14,0.3,322.268,218.869,298.037,56
-0.17,0.46,-0.47,309.631,10.156,111.162,57
-0.3,0.48,0.48,8.391,319.716,205.502,58
-0.19,-0.07,0.16,56.826,89.319,209.752,59
0.36,0.03,0.19,122.451,232.587,148.183,60
0.04,-0.02,-0.36,15.895,159.752,314.199,61
0.23,0.33,-0.18,88.791,131.213,107.481,62
0.33,-0.07,0.34,140.582,280.702,304.246,63
-0.17,-0.28,0.31,80.866,151.01,298.641,64
-0.07,0.46,-0.26,197.184,284.171,105.33,65
-0.34,-0.22,0.08,136.324,196.39,329.672,66
0.45,0.08,0.33,97.317,293.104,15.603,67
0.38,0.47,0.2,157.748,158.999,341.904,68
0.34,-0.02,-0.31,257.777,3.196,325.014,69
-0.06,-0.05,-0.11,147.534,216.619,290.852,70
0.21,-0.45,0.12,274.134,152.895,256.633,71
-0.43,-0.24,-0.05,328.475,122.321,225.864,72
-0.45,-0.34,0.03,276.118,154.069,151.129,73
0.11,-0.33,0.2,162.592,188.108,261.709,74
0.11,0.08,-0.09,235.295,32.513,2.926,75
0.33,-0.18,0.06,177.262,58.591,216.685,76
