0.21,-0.28,-0.37,87.0,235.459,157.293,355000
-0.11,0.44,-0.32,337.39,40.982,31.835,355001
0.32,-0.12,-0.08,99.273,246.96,173.525,355002
0.14,0.29,0.06,318.259,120.581,180.497,355003
0.31,-0.16,-0.37,304.032,184.789,194.319,355004
-0.41,0.26,-0.2,76.033,212.719,352.145,355005
-0.03,0.05,0.49,358.026,348.849,348.917,355006
-0.35,-0.32,0.48,165.354,247.688,343.059,355007
-0.21,-0.18,-0.29,329.943,98.109,213.77,355008
-0.3,0.44,0.22,146.883,126.469,249.148,355009
-0.12,-0.38,-0.49,331.552,132.974,123.83,355010
-0.07,0.09,-0.45,134.095,122.549,329.513,355011
0.07,0.17,-0.11,322.846,108.971,9.075,355012
0.04,0.14,0.2,266.833,96.97,195.756,355013
0.43,0.4,0.13,357.07,87.633,154.594,355014
0.38,0.08,-0.31,55.82,358.793,49.918,355015
-0.25,-0.17,0.13,324.327,278.617,260.035,355016
0.2,0.37,-0.16,355.284,190.406,29.609,355017
0.4,0.47,0.16,12.183,142.271,233.191,355018
0.4,0.3,0.31,321.759,207.207,3.134,355019
0.05,-0.17,-0.21,123.25,188.105,223.658,355020
0.25,0.26,0.03,152.644,55.474,9.871,355021
-0.27,-0.4,0.32,75.843,270.29,141.833,355022
-0.38,-0.41,-0.39,169.724,323.999,293.845,355023
-0.43,0.37,0.15,344.584,136.299,64.567,355024
-0.01,0.08,-0.07,124.0,296.183,41.255,355025
0.38,-0.36,-0.18,185.203,278.856,267.684,355026
-0.19,0.07,0.14,296.968,121.653,233.964,355027
0.02,-0.41,-0.47,91.38,338.679,125.687,355028
-0.48,-0.49,0.28,148.008,0.203,122.942,355029
-0.24,0.2,-0.06,123.293,269.44,263.415,355030
0.26,0.42,0.26,277.733,77.651,131.015,355031
-0.06,0.12,0.48,207.657,22.004,260.434,355032
-0.21,-0.34,-0.14,323.47,32.139,176.298,355033
-0.07,0.06,0.08,246.482,204.883,288.034,355034
-0.24,-0.03,-0.22,305.876,201.229,285.321,355035
-0.1,0.24,0.25,2.868,122.851,350.074,355036
-0.35,-0.31,0.26,176.21,197.932,326.071,355037
0.31,-0.32,0.24,5.254,137.424,210.511,355038
-0.27,0.1,0.49,214.952,178.334,55.744,355039
-0.29,0.01,-0.21,130.997,240.562,107.349,355040
0.07,0.15,0.42,86.33,263.376,215.111,355041
0.24,0.44,0.13,74.007,12.154,43.734,355042
0.1,0.49,-0.34,131.691,21.763,355.076,355043
0.15,-0.29,-0.46,154.418,211.013,319.206,355044
0.29,0.02,-0.24,247.06,320.581,93.974,355045
-0.12,0.48,0.01,281.0,311.077,7.331,355046
0.47,0.44,0.42,347.043,26.581,337.294,355047
-0.27,-0.32,-0.4,106.37,161.315,7.181,355048
-0.32,0.0,-0.35,57.054,88.562,108.445,355049
0.19,-0.21,-0.25,237.122,269.534,345.66,355050
0.21,0.05,0.25,127.483,196.635,28.566,355051
-0.38,-0.29,0.05,13.901,209.484,198.295,355052
-0.35,0.36,0.1,290.538,351.069,108.189,355053
