2,8,4,102.513,2.263,186.814,462500
6,6,6,120.785,208.382,98.119,462501
3,2,7,337.921,132.391,345.421,462502
3,5,2,11.514,95.366,285.842,462503
5,3,4,14.377,221.379,38.961,462504
6,5,7,225.219,325.025,116.883,462505
7,1,8,143.233,293.682,77.026,462506
4,2,1,136.536,352.657,255.907,462507
7,0,7,266.238,171.288,243.636,462508
7,4,8,106.218,30.982,305.106,462509
0,2,4,157.294,30.689,170.293,462510
0,6,4,129.293,159.311,305.924,462511
1,0,3,29.638,29.658,13.891,462512
8,1,1,300.026,349.502,96.748,462513
6,5,7,262.099,43.037,345.836,462514
8,5,8,102.363,139.104,221.09,462515
0,2,0,60.622,61.448,93.31,462516
6,6,0,298.016,282.875,98.859,462517
6,2,8,327.156,300.626,270.108,462518
0,8,3,289.748,34.628,90.453,462519
0,3,3,175.65,26.628,255.076,462520
3,6,2,319.963,55.425,340.248,462521
1,2,7,155.449,286.83,46.999,462522
4,4,3,302.037,153.654,351.069,462523
2,2,8,110.961,89.989,324.248,462524
2,2,5,60.964,112.579,34.892,462525
2,4,3,325.069,314.998,48.558,462526
5,1,3,77.704,11.57,165.009,462527
4,2,6,164.894,108.768,66.839,462528
4,3,7,265.829,329.844,221.147,462529
7,8,7,116.265,135.041,246.101,462530
0,1,0,222.618,145.684,234.209,462531
2,2,4,174.475,110.898,24.204,462532
8,8,5,145.541,267.494,103.081,462533
1,0,7,197.891,274.168,109.16,462534
5,3,6,80.825,357.981,295.063,462535
8,3,5,110.33,263.984,39.094,462536
3,2,5,248.618,355.207,287.352,462537
8,8,4,227.585,161.21,308.021,462538
7,2,1,321.119,175.702,307.704,462539
4,8,7,168.355,244.219,25.597,462540
1,5,7,293.637,323.251,78.931,462541
3,3,5,103.919,55.63,223.694,462542
0,0,7,185.603,311.448,202.388,462543
3,7,1,128.824,12.953,202.795,462544
1,1,6,168.678,227.185,182.655,462545
7,6,1,331.352,140.092,285.222,462546
6,4,6,320.119,256.383,103.774,462547
0,6,2,273.581,84.775,299.309,462548
0,3,8,103.775,220.608,81.89,462549
2,4,1,342.792,315.179,287.781,462550
7,6,2,22.876,174.525,178.102,462551
4,4,6,58.276,305.777,77.148,462552
7,2,7,75.699,200.838,18.592,462553
1,7,1,252.355,252.203,302.83,462554
5,1,1,216.567,150.786,331.139,462555
7,6,0,211.949,149.382,261.944,462556
2,0,6,39.945,131.783,118.102,462557
6,3,0,36.944,8.0,149.34,462558
3,5,4,85.994,296.409,95.337,462559
0,4,6,296.834,119.123,40.577,462560
3,8,3,144.7,92.295,132.914,462561
3,6,4,57.549,266.821,296.698,462562
7,8,3,160.639,303.655,291.188,462563
4,7,7,110.348,89.57,161.333,462564
6,4,8,338.867,112.341,13.793,462565
6,0,3,234.332,4.623,151.261,462566
6,8,5,318.692,283.461,93.417,462567
7,3,5,355.136,241.003,102.404,462568
7,1,7,26.284,129.862,186.252,462569
4,0,5,29.062,119.863,146.781,462570
0,1,0,342.805,175.265,146.688,462571
1,0,3,77.273,278.551,278.027,462572
4,8,4,263.079,198.219,57.455,462573
1,4,1,349.739,138.603,200.714,462574
8,3,6,318.465,201.176,340.491,462575
0,2,2,141.826,277.392,38.368,462576
1,7,8,127.432,197.822,291.938,462577
0,6,3,273.246,135.67,37.373,462578
6,7,1,209.528,9.725,344.509,462579
0,4,1,296.405,301.095,199.929,462580
5,3,1,25.63,180.186,303.308,462581
2,6,5,71.968,27.464,142.519,462582
8,2,8,138.379,309.282,256.508,462583
7,3,0,353.519,319.201,319.31,462584
7,3,0,292.938,325.166,342.441,462585
5,6,7,302.887,194.386,90.027,462586
5,7,7,237.489,142.726,66.112,462587
5,1,2,257.337,201.127,336.783,462588
5,1,1,42.102,47.383,169.912,462589
4,7,3,187.064,50.821,295.792,462590
3,6,8,350.077,130.638,283.997,462591
4,6,4,80.547,249.762,69.73,462592
7,6,0,21.375,143.964,287.921,462593
4,7,6,244.55,305.626,179.859,462594
1,1,1,142.925,108.449,110.71,462595
2,0,5,96.05,166.193,128.447,462596
7,3,4,145.354,230.603,331.381,462597
3,4,5,218.137,21.303,329.711,462598
5,7,3,325.228,261.729,19.834,462599
6,2,0,293.609,274.953,289.479,462600
4,6,0,342.789,118.616,214.068,462601
0,3,4,302.479,216.294,327.537,462602
5,6,6,2.731,170.243,63.479,462603
6,8,8,150.533,316.261,17.244,462604
6,1,2,37.8,285.128,65.097,462605
1,5,6,112.492,239.536,244.7,462606
7,5,7,128.581,187.513,60.223,462607
0,0,1,93.631,339.0,326.597,462608
