-0.39,-0.47,0.45,350.342,43.082,133.742,1505000
-0.47,0.07,0.09,242.648,200.744,248.181,1505001
-0.36,0.41,0.08,17.346,64.349,96.677,1505002
0.26,-0.46,0.46,195.552,120.198,218.313,1505003
-0.19,0.06,-0.41,315.179,125.842,352.313,1505004
-0.41,0.01,0.41,329.037,327.54,258.733,1505005
0.32,-0.39,-0.02,267.998,198.661,307.123,1505006
-0.14,0.42,-0.11,86.046,308.622,150.285,1505007
0.09,-0.17,0.13,107.027,52.164,145.366,1505008
-0.47,-0.34,-0.27,286.606,283.525,122.097,1505009
-0.31,0.49,-0.02,228.97,63.257,96.012,1505010
-0.34,-0.34,-0.03,259.809,58.691,298.532,1505011
0.33,-0.16,0.31,287.052,258.976,70.255,1505012
-0.14,0.39,-0.46,358.862,270.822,79.56,1505013
-0.35,0.13,-0.08,302.163,19.474,284.43,1505014
0.23,0.32,0.07,9.615,328.352,233.958,1505015
-0.47,-0.06,0.24,77.117,99.373,8.452,1505016
-0.24,0.17,0.35,254.627,140.934,266.987,1505017
0.31,-0.35,0.19,79.959,278.389,35.799,1505018
0.4,0.21,0.07,188.959,173.958,181.252,1505019
-0.16,0.41,-0.32,81.534,324.041,262.011,1505020
0.03,0.17,-0.14,253.966,215.845,128.642,1505021
0.12,-0.48,-0.2,54.099,234.769,197.288,1505022
0.2,-0.18,-0.11,291.37,117.698,84.454,1505023
-0.35,-0.3,0.41,6.456,310.029,269.915,1505024
-0.12,-0.08,0.08,113.643,116.773,32.668,1505025
0.26,0.36,-0.47,200.484,305.287,209.103,1505026
-0.12,-0.47,-0.25,337.622,110.033,262.383,1505027
-0.2,-0.25,0.5,176.089,201.047,57.311,1505028
0.38,0.25,-0.31,37.203,260.53,169.32,1505029
0.42,-0.01,-0.08,256.091,326.914,66.807,1505030
-0.33,-0.42,-0.4,309.328,160.282,21.087,1505031
-0.31,-0.21,-0.5,83.495,223.55,178.229,1505032
0.27,0.41,0.26,46.795,142.781,248.131,1505033
0.05,0.26,-0.26,251.451,282.278,309.455,1505034
0.05,-0.47,-0.36,325.23,314.393,12.681,1505035
0.05,-0.37,-0.26,262.236,203.488,286.278,1505036
-0.34,0.23,-0.39,322.862,326.531,102.175,1505037
-0.35,-0.37,0.28,359.095,204.706,352.065,1505038
-0.13,0.34,0.25,183.98,211.597,138.996,1505039
0.28,-0.46,-0.1,36.176,58.264,234.549,1505040
-0.29,-0.14,-0.03,223.979,202.969,354.351,1505041
0.14,0.04,0.34,117.093,39.672,51.09,1505042
0.41,-0.41,-0.27,142.533,152.368,290.239,1505043
0.13,-0.42,-0.3,154.261,12.13,275.408,1505044
-0.44,0.16,-0.34,41.78,139.813,218.753,1505045
0.22,-0.27,-0.28,105.002,214.575,301.156,1505046
0.39,0.48,-0.13,150.864,342.643,298.979,1505047
-0.29,0.15,0.09,280.017,112.575,208.686,1505048
-0.33,0.27,-0.11,244.327,152.251,232.212,1505049
-0.08,-0.34,-0.3,7.147,274.099,10.053,1505050
-0.38,0.06,-0.07,301.645,348.941,182.322,1505051
-0.05,-0.31,0.04,203.402,275.231,201.392,1505052
-0.15,-0.27,0.11,162.329,355.066,320.397,1505053
-0.24,-0.18,0.47,157.846,143.696,59.836,1505054
