0,2,6,296.054,91.497,38.169
3,0,1,311.613,301.748,262.621
1,2,6,232.375,49.953,94.806
8,0,6,0.457,148.222,25.274
5,7,4,12.928,243.191,25.746
8,8,2,69.292,81.802,299.728
0,7,2,98.733,162.378,205.485
3,1,5,349.714,346.792,273.232
6,5,8,46.037,288.841,343.651
7,5,3,291.816,27.891,323.571
3,5,6,197.343,226.868,66.622
5,8,7,10.391,120.112,147.632
3,2,0,214.681,297.846,4.073
3,5,2,263.208,149.896,25.791
6,2,1,71.67,149.62,133.021
5,1,8,65.162,149.352,241.046
3,0,6,36.596,284.451,6.411
0,3,0,190.018,127.613,18.745
5,8,7,327.936,149.364,358.887
1,7,4,333.093,217.581,172.863
0,3,3,272.979,118.153,36.799
3,3,0,16.423,197.192,193.964
0,4,6,260.218,306.715,353.197
3,2,2,190.838,273.631,173.251
0,1,3,84.97,122.771,231.592
7,6,2,167.697,336.971,169.108
8,0,6,85.829,151.543,46.701
1,2,5,303.99,222.641,259.636
7,3,0,225.941,10.968,307.307
8,7,3,21.024,7.58,233.832
0,0,4,187.702,136.226,131.754
7,0,3,111.717,323.483,57.012
1,8,4,106.684,133.817,207.608
0,1,7,19.854,283.927,163.001
2,4,7,235.199,38.462,194.662
6,5,2,53.96,254.828,350.216
7,0,3,330.835,199.722,324.639
3,1,5,331.969,233.523,173.868
3,6,0,211.185,91.342,3.443
6,1,6,252.945,109.866,333.244
4,8,1,239.536,15.398,248.636
7,1,2,298.42,67.387,150.414
3,7,2,42.492,108.368,24.747
0,8,6,101.415,129.605,286.586
5,1,2,332.145,52.456,44.236
4,3,4,130.627,184.93,275.562
1,3,1,332.91,110.323,72.706
5,3,7,348.57,98.625,112.806
0,7,4,272.948,188.571,121.279
3,1,6,30.342,21.583,113.438
8,8,4,133.392,294.133,108.588
0,4,3,183.36,266.459,156.226
2,5,0,344.724,268.098,189.94
2,1,6,352.09,189.916,189.179
4,0,0,13.664,7.694,80.755
0,4,4,269.156,109.316,334.623
7,5,2,141.671,51.18,299.908
6,5,1,208.102,319.83,200.477
5,6,7,221.76,10.167,302.373
7,0,4,178.759,236.752,326.42
1,4,1,121.712,203.397,73.866
3,7,2,46.505,51.066,211.388
5,0,0,59.28,208.325,13.066
4,6,1,162.75,203.911,128.636
8,0,1,42.24,55.582,35.227
0,0,5,301.717,344.248,264.581
3,0,0,317.202,314.715,285.374
3,5,3,100.194,207.37,333.672
6,1,2,205.971,38.583,41.015
7,0,0,300.743,238.789,226.82
3,3,6,277.563,243.302,249.856
4,4,8,165.897,201.072,7.459
3,7,6,153.725,18.785,260.68
2,1,4,108.688,145.49,170.089
3,5,2,33.666,12.272,301.398
1,2,3,75.091,327.066,300.578
5,4,0,259.949,151.036,228.598
1,7,1,299.364,233.465,87.418
4,1,6,33.221,0.254,139.548
7,4,5,49.413,296.325,74.678
8,3,2,75.928,218.45,288.806
5,0,5,135.814,347.519,116.434
3,5,4,131.873,328.601,124.151
0,0,3,52.011,140.611,167.015
0,8,6,106.83,315.52,57.904
3,0,5,122.466,218.103,292.081
7,4,4,174.811,70.413,334.199
4,6,6,111.463,212.747,30.391
1,7,6,346.592,10.969,273.341
5,6,3,287.578,196.558,97.359
3,1,1,205.2,265.546,131.731
8,4,8,23.062,291.005,94.834
8,3,1,271.465,214.693,134.478
2,5,6,306.637,302.993,302.974
6,6,6,12.737,185.866,135.052
8,3,4,122.269,149.854,58.964
3,0,8,140.02,276.59,79.871
8,2,5,144.042,16.426,153.587
7,8,2,203.222,169.6,339.875
1,0,6,100.54,313.445,351.687
3,3,1,48.102,277.361,57.233
7,0,1,80.834,71.468,154.402
4,8,3,219.068,96.953,222.802
0,6,6,336.179,349.301,299.301
4,5,2,52.472,41.217,56.411
6,1,1,166.481,7.275,126.007
8,0,4,307.712,100.145,194.935
2,0,5,322.448,84.43,316.669
0,1,3,94.856,162.491,332.667
0,1,7,256.134,326.455,196.568
0,8,3,50.8,163.508,119.603
5,8,3,201.643,111.628,229.341
3,7,5,263.619,239.574,223.18
4,8,1,352.581,287.561,357.624
2,5,5,78.595,86.845,55.983
6,2,0,299.954,337.69,16.406
1,4,7,45.412,49.695,198.92
6,6,3,304.143,359.82,251.198
7,8,0,255.694,265.798,4.813
0,4,0,43.846,87.725,106.709
1,3,1,50.264,39.956,279.748
0,3,2,240.352,253.477,162.964
4,7,4,203.97,18.528,94.298
2,2,4,337.718,333.798,230.061
6,2,3,140.383,79.298,91.025
7,4,0,60.309,75.895,182.351
7,2,6,69.627,45.179,209.803
7,5,1,132.334,319.479,191.272
2,2,0,136.796,310.889,124.663
7,4,0,39.77,54.578,132.617
0,2,0,237.482,329.588,41.179
3,8,4,66.113,115.216,75.643
8,8,7,125.309,107.922,78.114
6,5,2,54.122,329.983,108.157
0,1,2,8.205,36.97,109.321
1,3,3,348.452,336.0,179.021
8,5,4,67.88,295.851,77.307
2,3,1,277.007,66.358,175.347
3,1,2,279.529,85.738,321.107
4,2,4,187.241,18.659,24.378
2,8,0,36.969,326.752,235.418
2,0,6,16.839,283.476,176.538
8,3,5,128.862,138.452,179.737
4,1,4,55.195,220.106,147.889
3,8,6,324.545,84.652,168.252
2,2,0,100.407,342.482,302.809
3,4,6,353.502,321.103,125.544
6,6,7,164.016,313.377,128.707
6,1,2,15.075,322.458,175.038
0,5,5,144.792,349.313,353.143
8,8,3,32.743,316.701,34.372
6,1,5,30.019,24.616,141.717
7,2,4,123.708,322.296,99.129
8,7,7,273.751,267.555,91.405
7,3,5,183.646,156.509,132.682
4,2,2,148.174,45.444,55.128
5,6,6,24.425,30.166,267.068
2,2,3,104.456,109.381,135.499
7,4,1,124.352,304.755,28.237
7,2,0,93.832,24.924,258.81
2,1,7,51.844,148.406,218.53
2,3,4,291.672,95.119,254.065
5,2,2,199.39,72.67,264.043
5,4,6,213.006,145.651,318.602
1,8,3,277.772,349.471,249.253
3,7,6,162.873,120.441,223.414
7,6,0,217.803,356.148,4.32
8,3,8,103.119,150.381,109.707
0,8,7,90.595,137.246,313.807
5,7,2,317.393,340.548,322.404
4,8,8,183.084,97.532,85.534
2,7,2,295.902,317.852,277.637
8,8,6,1.006,138.726,311.006
5,1,0,167.97,174.358,344.054
4,8,2,204.839,68.965,106.348
6,5,5,311.247,288.354,316.501
4,2,1,77.708,32.746,155.018
1,6,1,127.79,335.514,117.987
3,8,6,78.404,186.265,335.181
5,8,8,270.158,226.167,265.493
8,5,5,335.562,271.486,3.006
3,6,8,53.894,204.367,33.515
8,0,4,251.756,326.448,356.595
3,7,6,223.825,298.142,261.421
8,2,7,251.87,151.72,170.122
1,8,2,80.689,120.937,57.877
0,3,5,184.736,11.657,347.865
0,8,3,291.439,253.496,192.801
8,0,1,88.395,107.883,184.211
8,3,8,101.734,337.861,115.355
2,1,5,328.531,191.708,228.811
0,8,3,256.862,0.368,126.261
3,7,5,69.111,258.309,243.435
0,3,0,169.7,248.046,177.315
8,4,1,326.577,142.787,187.266
1,0,3,52.529,209.547,160.905
0,6,6,108.406,207.814,148.308
0,4,7,58.566,220.998,55.319
6,6,1,33.203,76.34,31.666
5,3,1,4.142,35.939,69.989
6,7,1,121.892,280.614,316.932
3,1,0,31.974,343.199,83.585
