1,6,5,160.77,18.128,288.185
2,7,3,203.97,69.895,234.648
2,2,5,136.014,74.991,68.805
7,4,3,109.816,140.13,270.047
4,1,1,222.256,75.806,250.444
0,4,6,350.373,300.713,125.487
1,4,6,160.908,56.531,53.255
7,4,0,266.73,12.383,312.427
4,0,1,112.546,53.306,240.119
7,6,7,259.596,242.931,208.995
5,4,5,336.168,288.47,230.493
1,4,0,40.09,66.288,228.051
7,6,0,77.651,151.91,234.322
2,8,4,334.185,307.071,265.058
0,6,4,275.161,112.714,83.026
2,0,2,294.449,68.775,343.215
6,1,6,23.902,306.752,213.503
2,5,7,307.94,68.013,300.738
8,6,2,230.365,241.299,247.674
3,5,0,49.834,268.172,168.009
5,3,3,11.11,196.647,242.166
0,8,5,213.566,244.65,146.709
0,0,3,260.594,159.912,126.539
4,7,2,68.094,133.187,322.221
1,5,1,327.588,137.838,93.525
8,1,0,143.17,199.15,116.911
6,5,8,83.647,5.917,140.849
6,4,4,126.268,318.18,136.404
0,5,8,331.082,352.658,132.327
2,0,6,153.698,226.817,337.779
3,4,8,161.2,161.3,153.157
2,7,0,287.086,82.16,24.547
8,4,6,233.733,243.515,251.018
6,5,6,209.995,329.367,206.438
2,6,8,47.35,338.745,328.205
4,2,0,288.098,309.814,113.853
2,7,8,167.28,212.307,264.792
0,8,7,89.08,229.722,161.879
1,6,0,353.421,163.237,38.015
2,6,5,255.627,258.738,24.916
3,1,0,30.334,306.226,317.204
5,8,0,134.27,61.023,342.562
4,2,2,286.501,166.082,254.463
2,3,8,15.859,183.735,303.254
0,0,4,297.698,121.636,138.52
6,0,7,223.445,59.878,323.522
4,0,5,136.755,248.922,216.118
3,7,2,225.641,347.977,343.384
7,0,0,294.383,65.147,239.042
1,8,1,160.854,329.583,332.855
1,4,3,202.097,119.856,278.143
7,0,8,346.291,37.725,51.665
5,7,3,106.851,52.74,16.998
7,5,3,117.895,184.402,288.98
6,1,4,286.162,26.745,268.525
7,1,5,101.085,182.906,247.977
3,8,7,114.034,323.294,274.711
4,6,7,200.116,159.194,318.502
3,5,8,213.275,174.4,291.571
8,7,2,145.386,305.416,197.643
1,7,5,238.122,294.981,78.318
7,5,0,173.101,335.586,338.972
