0.46,-0.41,-0.2,250.103,91.795,217.347,65000
-0.28,-0.43,0.18,22.179,331.274,43.334,65001
0.28,-0.23,0.39,145.91,24.795,77.153,65002
-0.14,-0.2,-0.32,164.217,90.341,50.971,65003
-0.1,0.34,-0.36,235.878,169.264,158.637,65004
-0.34,0.3,0.45,180.316,251.371,142.245,65005
0.39,0.21,-0.46,149.384,342.634,174.305,65006
0.03,0.25,0.3,34.02,172.033,146.976,65007
0.05,-0.41,-0.46,218.577,112.943,49.816,65008
-0.09,-0.33,0.24,279.301,70.989,47.931,65009
-0.46,0.0,0.12,162.617,20.749,115.862,65010
0.46,-0.32,0.05,116.236,80.136,235.072,65011
0.02,0.18,0.19,45.075,232.614,357.746,65012
0.35,0.29,-0.4,234.734,238.928,47.739,65013
0.46,0.04,-0.39,217.409,204.726,269.209,65014
-0.19,-0.19,0.4,140.615,6.655,64.791,65015
0.38,-0.27,-0.18,349.205,217.933,20.788,65016
-0.31,-0.38,-0.24,153.139,12.77,109.493,65017
0.46,0.35,-0.26,218.419,36.376,111.639,65018
0.4,0.19,0.0,350.09,179.879,97.674,65019
0.4,-0.21,0.02,232.368,226.391,284.603,65020
-0.47,0.33,-0.46,13.796,148.894,37.06,65021
0.4,-0.2,-0.01,159.93,312.366,36.916,65022
0.18,0.36,0.1,203.277,279.789,158.892,65023
-0.25,-0.11,0.13,252.484,58.033,135.127,65024
-0.13,-0.4,0.07,45.287,218.666,114.385,65025
0.49,-0.19,0.16,109.257,351.617,194.305,65026
-0.06,-0.12,-0.11,122.96,207.422,328.254,65027
0.4,0.2,-0.1,231.547,294.593,38.597,65028
-0.32,-0.34,0.17,336.431,82.379,288.831,65029
-0.23,-0.36,0.23,101.994,116.939,307.38,65030
-0.06,-0.3,0.05,336.427,54.293,68.863,65031
-0.4,0.3,0.3,139.486,108.765,1.053,65032
0.01,-0.45,-0.18,316.506,310.317,143.662,65033
-0.23,0.39,-0.43,276.46,309.384,265.199,65034
0.34,-0.28,0.2,201.484,233.504,65.738,65035
-0.49,-0.04,-0.14,193.91,74.229,12.256,65036
-0.33,0.44,0.4,317.941,322.03,218.33,65037
-0.02,-0.14,-0.13,314.709,287.929,8.141,65038
