-0.13,0.29,0.32,348.896,341.876,9.307,100000
0.1,-0.4,-0.44,149.56,76.99,90.301,100001
-0.4,-0.21,-0.06,274.047,128.575,199.931,100002
-0.39,0.31,-0.28,347.858,36.739,242.811,100003
0.27,0.04,-0.2,135.366,38.386,265.772,100004
0.47,0.01,-0.05,16.575,50.773,317.045,100005
-0.22,0.4,0.13,109.022,340.104,117.952,100006
0.04,-0.44,-0.5,6.88,98.454,184.787,100007
0.06,-0.45,0.48,302.71,49.829,306.922,100008
0.2,0.13,-0.04,308.442,297.701,223.719,100009
0.37,0.07,0.43,152.894,327.737,222.46,100010
0.35,-0.37,-0.1,73.441,252.862,280.667,100011
-0.19,0.38,-0.32,59.824,48.606,39.26,100012
-0.35,0.19,0.46,60.578,72.348,310.695,100013
-0.1,0.29,-0.23,89.28,338.4,198.559,100014
0.48,0.23,0.18,307.786,167.71,97.61,100015
-0.35,0.48,0.18,233.056,238.289,256.925,100016
-0.39,-0.3,0.19,275.358,307.044,151.231,100017
0.27,0.28,0.08,183.911,138.129,7.269,100018
0.18,-0.03,0.12,315.644,329.052,95.35,100019
0.36,-0.44,0.29,134.831,352.548,351.415,100020
0.08,0.22,0.46,11.569,39.046,219.336,100021
0.42,-0.14,-0.06,64.657,191.511,10.165,100022
0.14,0.48,-0.07,124.649,303.749,294.895,100023
0.22,0.16,-0.2,148.619,31.392,185.331,100024
-0.08,-0.48,-0.33,94.204,131.755,213.771,100025
0.15,0.05,-0.4,230.645,40.067,68.598,100026
-0.39,-0.08,-0.15,335.816,19.247,74.199,100027
-0.3,0.09,-0.48,208.406,106.946,65.271,100028
0.34,0.42,0.15,317.235,3.43,305.109,100029
0.33,0.17,0.12,151.547,352.53,18.388,100030
-0.29,0.03,0.49,270.799,108.03,334.952,100031
0.12,0.35,-0.46,199.274,186.412,315.807,100032
0.17,0.1,-0.47,16.92,136.61,123.492,100033
-0.2,-0.32,0.4,187.285,265.864,22.329,100034
0.21,0.05,0.04,215.147,335.949,25.089,100035
0.43,0.28,0.2,295.215,46.491,324.259,100036
0.01,0.14,-0.04,207.624,231.122,347.019,100037
0.33,0.05,0.27,106.317,135.309,119.255,100038
-0.05,0.15,0.23,236.224,2.035,260.916,100039
0.02,-0.15,-0.35,156.602,267.255,184.047,100040
